formula, is tautology Dual 
(p1) -> ((p2) -> (((p1) -> (p1)) -> (p3))), "False"
(p1) -> ((p1) -> (((p2) -> (p1)) -> (p3))), "False"
(p2) -> ((p1) -> (((p1) -> (p3)) -> (p1))), "True"
(p2) -> ((p1) -> (((p3) -> (p1)) -> (p1))), "True"
(p1) -> ((p1) -> (((p2) -> (p2)) -> (p3))), "False"
(p2) -> ((p1) -> (((p1) -> (p3)) -> (p3))), "True"
(p2) -> ((p3) -> (((p1) -> (p1)) -> (p2))), "True"
(p2) -> ((p2) -> (((p1) -> (p3)) -> (p1))), "False"
(p2) -> ((p3) -> (((p2) -> (p1)) -> (p1))), "True"
(p1) -> ((p2) -> (((p3) -> (p2)) -> (p1))), "True"
(p1) -> ((p2) -> (((p2) -> (p1)) -> (p3))), "False"
(p2) -> ((p1) -> (((p3) -> (p3)) -> (p1))), "True"
(p1) -> ((p1) -> (((p2) -> (p3)) -> (p3))), "False"
(p1) -> ((p2) -> (((p2) -> (p3)) -> (p1))), "True"
(p1) -> ((p2) -> (((p3) -> (p1)) -> (p2))), "True"
(p1) -> ((p2) -> (((p1) -> (p2)) -> (p3))), "False"
(p1) -> ((p2) -> (((p1) -> (p3)) -> (p2))), "True"
(p1) -> ((p3) -> (((p2) -> (p1)) -> (p2))), "False"
(p1) -> ((p2) -> (((p3) -> (p2)) -> (p3))), "False"
(p1) -> ((p1) -> (((p2) -> (p3)) -> (p4))), "False"
(p2) -> ((p1) -> (((p1) -> (p3)) -> (p4))), "False"
(p2) -> ((p3) -> (((p1) -> (p1)) -> (p4))), "False"
(p2) -> ((p3) -> (((p4) -> (p1)) -> (p1))), "False"
(p1) -> ((p2) -> (((p3) -> (p4)) -> (p1))), "True"
(p1) -> ((p2) -> (((p1) -> (p3)) -> (p4))), "False"
(p1) -> ((p2) -> (((p3) -> (p1)) -> (p4))), "False"
(p2) -> ((p1) -> (((p3) -> (p4)) -> (p1))), "True"
(p2) -> ((p1) -> (((p3) -> (p1)) -> (p4))), "False"
(p2) -> ((p3) -> (((p1) -> (p4)) -> (p1))), "False"
(p1) -> ((~(p1)) -> (~(~(~(p1))))), "True"
(p1) -> ((~(p1)) -> (~(~(~(p2))))), "True"
(p2) -> ((~(p1)) -> (~(~(~(p1))))), "True"
(p1) -> ((~(p2)) -> (~(~(~(p1))))), "False"
(p1) -> ((~(p2)) -> (~(~(~(p3))))), "False"
(p1) -> ((~(p1)) -> (~((p1) -> (p1)))), "True"
(p1) -> ((~(p1)) -> (~((p1) -> (p2)))), "True"
(p2) -> ((~(p1)) -> (~((p1) -> (p1)))), "False"
(p1) -> ((~(p2)) -> (~((p1) -> (p1)))), "False"
(p1) -> ((~(p1)) -> (~((p2) -> (p1)))), "True"
(p1) -> ((~(p1)) -> (~((p2) -> (p3)))), "True"
(p2) -> ((~(p1)) -> (~((p1) -> (p3)))), "False"
(p2) -> ((~(p3)) -> (~((p1) -> (p1)))), "False"
(p1) -> ((~(p2)) -> (~((p3) -> (p1)))), "False"
(p1) -> ((~(p2)) -> (~((p1) -> (p3)))), "False"
(p2) -> ((~(p1)) -> (~((p3) -> (p1)))), "False"
(p1) -> ((~(p1)) -> (~((p2) -> (p2)))), "True"
(p2) -> ((~(p1)) -> (~((p1) -> (p2)))), "False"
(p2) -> ((~(p1)) -> (~((p2) -> (p1)))), "True"
(p1) -> ((~(p2)) -> (~((p3) -> (p4)))), "False"
(p1) -> ((~(p1)) -> ((p1) -> (~(p1)))), "True"
(p1) -> ((~(p1)) -> ((p1) -> (~(p2)))), "True"
(p2) -> ((~(p1)) -> ((p1) -> (~(p1)))), "True"
(p1) -> ((~(p2)) -> ((p1) -> (~(p1)))), "False"
(p1) -> ((~(p1)) -> ((p2) -> (~(p1)))), "True"
(p1) -> ((~(p1)) -> ((p2) -> (~(p3)))), "True"
(p2) -> ((~(p1)) -> ((p1) -> (~(p3)))), "True"
(p2) -> ((~(p3)) -> ((p1) -> (~(p1)))), "False"
(p1) -> ((~(p2)) -> ((p3) -> (~(p1)))), "False"
(p1) -> ((~(p2)) -> ((p1) -> (~(p3)))), "False"
(p2) -> ((~(p1)) -> ((p3) -> (~(p1)))), "True"
(p1) -> ((~(p1)) -> ((p2) -> (~(p2)))), "True"
(p2) -> ((~(p1)) -> ((p1) -> (~(p2)))), "True"
(p2) -> ((~(p1)) -> ((p2) -> (~(p1)))), "True"
(p1) -> ((~(p2)) -> ((p3) -> (~(p4)))), "False"
(p1) -> ((~(p1)) -> ((~(p1)) -> (p1))), "True"
(p1) -> ((~(p1)) -> ((~(p1)) -> (p2))), "True"
(p2) -> ((~(p1)) -> ((~(p1)) -> (p1))), "False"
(p1) -> ((~(p2)) -> ((~(p1)) -> (p1))), "True"
(p1) -> ((~(p1)) -> ((~(p2)) -> (p1))), "True"
(p1) -> ((~(p1)) -> ((~(p2)) -> (p3))), "True"
(p2) -> ((~(p1)) -> ((~(p1)) -> (p3))), "False"
(p2) -> ((~(p3)) -> ((~(p1)) -> (p1))), "False"
(p1) -> ((~(p2)) -> ((~(p3)) -> (p1))), "True"
(p1) -> ((~(p2)) -> ((~(p1)) -> (p3))), "True"
(p2) -> ((~(p1)) -> ((~(p3)) -> (p1))), "False"
(p1) -> ((~(p1)) -> ((~(p2)) -> (p2))), "True"
(p2) -> ((~(p1)) -> ((~(p1)) -> (p2))), "True"
(p2) -> ((~(p1)) -> ((~(p2)) -> (p1))), "True"
(p1) -> ((~(p2)) -> ((~(p3)) -> (p4))), "False"
(p1) -> ((~(~(p1))) -> (~(~(p1)))), "True"
(p1) -> ((~(~(p1))) -> (~(~(p2)))), "False"
(p2) -> ((~(~(p1))) -> (~(~(p1)))), "True"
(p1) -> ((~(~(p2))) -> (~(~(p1)))), "True"
(p1) -> ((~(~(p2))) -> (~(~(p3)))), "False"
(p1) -> ((~(~(p1))) -> ((p1) -> (p1))), "True"
(p1) -> ((~(~(p1))) -> ((p1) -> (p2))), "False"
(p2) -> ((~(~(p1))) -> ((p1) -> (p1))), "True"
(p1) -> ((~(~(p2))) -> ((p1) -> (p1))), "True"
(p1) -> ((~(~(p1))) -> ((p2) -> (p1))), "True"
(p1) -> ((~(~(p1))) -> ((p2) -> (p3))), "False"
(p2) -> ((~(~(p1))) -> ((p1) -> (p3))), "False"
(p2) -> ((~(~(p3))) -> ((p1) -> (p1))), "True"
(p1) -> ((~(~(p2))) -> ((p3) -> (p1))), "True"
(p1) -> ((~(~(p2))) -> ((p1) -> (p3))), "False"
(p2) -> ((~(~(p1))) -> ((p3) -> (p1))), "True"
(p1) -> ((~(~(p1))) -> ((p2) -> (p2))), "True"
(p2) -> ((~(~(p1))) -> ((p1) -> (p2))), "True"
(p2) -> ((~(~(p1))) -> ((p2) -> (p1))), "True"
(p1) -> ((~(~(p2))) -> ((p3) -> (p4))), "False"
(p1) -> (((p1) -> (p1)) -> (~(~(p1)))), "True"
(p1) -> (((p1) -> (p1)) -> (~(~(p2)))), "False"
(p2) -> (((p1) -> (p1)) -> (~(~(p1)))), "False"
(p1) -> (((p2) -> (p1)) -> (~(~(p1)))), "True"
(p1) -> (((p1) -> (p2)) -> (~(~(p1)))), "True"
(p1) -> (((p1) -> (p2)) -> (~(~(p3)))), "False"
(p2) -> (((p1) -> (p1)) -> (~(~(p3)))), "False"
(p2) -> (((p3) -> (p1)) -> (~(~(p1)))), "False"
(p1) -> (((p2) -> (p3)) -> (~(~(p1)))), "True"
(p1) -> (((p2) -> (p1)) -> (~(~(p3)))), "False"
(p2) -> (((p1) -> (p3)) -> (~(~(p1)))), "False"
(p1) -> (((p1) -> (p2)) -> (~(~(p2)))), "True"
(p2) -> (((p1) -> (p1)) -> (~(~(p2)))), "True"
(p2) -> (((p1) -> (p2)) -> (~(~(p1)))), "False"
(p1) -> (((p2) -> (p3)) -> (~(~(p4)))), "False"
(p1) -> (((p1) -> (p1)) -> ((p1) -> (p1))), "False"
(p1) -> (((p1) -> (p1)) -> ((p1) -> (p2))), "False"
(p2) -> (((p1) -> (p1)) -> ((p1) -> (p1))), "False"
(p1) -> (((p2) -> (p1)) -> ((p1) -> (p1))), "True"
(p1) -> (((p1) -> (p2)) -> ((p1) -> (p1))), "True"
(p1) -> (((p1) -> (p1)) -> ((p2) -> (p1))), "True"
(p1) -> (((p1) -> (p2)) -> ((p2) -> (p2))), "True"
(p1) -> (((p1) -> (p1)) -> ((p2) -> (p2))), "True"
(p2) -> (((p1) -> (p1)) -> ((p1) -> (p2))), "True"
(p1) -> (((p2) -> (p2)) -> ((p1) -> (p1))), "True"
(p1) -> (((p1) -> (p2)) -> ((p2) -> (p1))), "True"
(p1) -> (((p2) -> (p1)) -> ((p2) -> (p1))), "False"
(p1) -> (((p2) -> (p1)) -> ((p1) -> (p2))), "False"
(p1) -> (((p1) -> (p2)) -> ((p1) -> (p2))), "False"
(p2) -> (((p1) -> (p1)) -> ((p2) -> (p1))), "False"
(p2) -> (((p1) -> (p2)) -> ((p1) -> (p1))), "True"
(p1) -> (((p1) -> (p1)) -> ((p2) -> (p3))), "False"
(p2) -> (((p1) -> (p1)) -> ((p1) -> (p3))), "False"
(p2) -> (((p3) -> (p1)) -> ((p1) -> (p1))), "True"
(p1) -> (((p2) -> (p3)) -> ((p1) -> (p1))), "True"
(p1) -> (((p1) -> (p2)) -> ((p3) -> (p1))), "True"
(p1) -> (((p2) -> (p1)) -> ((p3) -> (p1))), "True"
(p1) -> (((p2) -> (p1)) -> ((p1) -> (p3))), "False"
(p1) -> (((p1) -> (p2)) -> ((p1) -> (p3))), "False"
(p2) -> (((p1) -> (p1)) -> ((p3) -> (p1))), "False"
(p2) -> (((p1) -> (p3)) -> ((p1) -> (p1))), "True"
(p1) -> (((p1) -> (p2)) -> ((p2) -> (p3))), "False"
(p2) -> (((p1) -> (p1)) -> ((p3) -> (p3))), "True"
(p2) -> (((p3) -> (p1)) -> ((p1) -> (p2))), "True"
(p2) -> (((p2) -> (p1)) -> ((p3) -> (p1))), "True"
(p2) -> (((p3) -> (p2)) -> ((p1) -> (p1))), "True"
(p1) -> (((p2) -> (p3)) -> ((p2) -> (p1))), "True"
(p1) -> (((p2) -> (p2)) -> ((p1) -> (p3))), "False"
(p2) -> (((p1) -> (p3)) -> ((p3) -> (p1))), "False"
(p1) -> (((p1) -> (p2)) -> ((p3) -> (p3))), "True"
(p1) -> (((p2) -> (p2)) -> ((p3) -> (p1))), "True"
(p1) -> (((p2) -> (p3)) -> ((p1) -> (p2))), "False"
(p1) -> (((p2) -> (p1)) -> ((p2) -> (p3))), "False"
(p1) -> (((p2) -> (p1)) -> ((p3) -> (p2))), "False"
(p1) -> (((p3) -> (p2)) -> ((p1) -> (p2))), "False"
(p1) -> (((p2) -> (p3)) -> ((p2) -> (p3))), "False"
(p1) -> (((p1) -> (p2)) -> ((p3) -> (p4))), "False"
(p2) -> (((p1) -> (p1)) -> ((p3) -> (p4))), "False"
(p2) -> (((p3) -> (p1)) -> ((p1) -> (p4))), "False"
(p2) -> (((p3) -> (p4)) -> ((p1) -> (p1))), "True"
(p1) -> (((p2) -> (p3)) -> ((p4) -> (p1))), "True"
(p1) -> (((p2) -> (p1)) -> ((p3) -> (p4))), "False"
(p1) -> (((p2) -> (p3)) -> ((p1) -> (p4))), "False"
(p2) -> (((p1) -> (p3)) -> ((p4) -> (p1))), "False"
(p2) -> (((p1) -> (p3)) -> ((p1) -> (p4))), "False"
(p2) -> (((p3) -> (p1)) -> ((p4) -> (p1))), "False"
(p1) -> ((~(~(~(p1)))) -> (~(p1))), "True"
(p1) -> ((~(~(~(p1)))) -> (~(p2))), "True"
(p2) -> ((~(~(~(p1)))) -> (~(p1))), "True"
(p1) -> ((~(~(~(p2)))) -> (~(p1))), "False"
(p1) -> ((~(~(~(p2)))) -> (~(p3))), "False"
(p1) -> ((~((p1) -> (p1))) -> (~(p1))), "True"
(p1) -> ((~((p1) -> (p1))) -> (~(p2))), "True"
(p2) -> ((~((p1) -> (p1))) -> (~(p1))), "True"
(p1) -> ((~((p2) -> (p1))) -> (~(p1))), "True"
(p1) -> ((~((p1) -> (p2))) -> (~(p1))), "False"
(p1) -> ((~((p1) -> (p2))) -> (~(p3))), "False"
(p2) -> ((~((p1) -> (p1))) -> (~(p3))), "True"
(p2) -> ((~((p3) -> (p1))) -> (~(p1))), "True"
(p1) -> ((~((p2) -> (p3))) -> (~(p1))), "False"
(p1) -> ((~((p2) -> (p1))) -> (~(p3))), "True"
(p2) -> ((~((p1) -> (p3))) -> (~(p1))), "False"
(p1) -> ((~((p1) -> (p2))) -> (~(p2))), "True"
(p2) -> ((~((p1) -> (p1))) -> (~(p2))), "True"
(p2) -> ((~((p1) -> (p2))) -> (~(p1))), "True"
(p1) -> ((~((p2) -> (p3))) -> (~(p4))), "False"
(p1) -> (((p1) -> (~(p1))) -> (~(p1))), "True"
(p1) -> (((p1) -> (~(p1))) -> (~(p2))), "True"
(p2) -> (((p1) -> (~(p1))) -> (~(p1))), "True"
(p1) -> (((p2) -> (~(p1))) -> (~(p1))), "False"
(p1) -> (((p1) -> (~(p2))) -> (~(p1))), "False"
(p1) -> (((p1) -> (~(p2))) -> (~(p3))), "False"
(p2) -> (((p1) -> (~(p1))) -> (~(p3))), "False"
(p2) -> (((p3) -> (~(p1))) -> (~(p1))), "False"
(p1) -> (((p2) -> (~(p3))) -> (~(p1))), "False"
(p1) -> (((p2) -> (~(p1))) -> (~(p3))), "False"
(p2) -> (((p1) -> (~(p3))) -> (~(p1))), "False"
(p1) -> (((p1) -> (~(p2))) -> (~(p2))), "True"
(p2) -> (((p1) -> (~(p1))) -> (~(p2))), "False"
(p2) -> (((p1) -> (~(p2))) -> (~(p1))), "True"
(p1) -> (((p2) -> (~(p3))) -> (~(p4))), "False"
(p1) -> (((~(p1)) -> (p1)) -> (~(p1))), "False"
(p1) -> (((~(p1)) -> (p1)) -> (~(p2))), "False"
(p2) -> (((~(p1)) -> (p1)) -> (~(p1))), "False"
(p1) -> (((~(p2)) -> (p1)) -> (~(p1))), "False"
(p1) -> (((~(p1)) -> (p2)) -> (~(p1))), "False"
(p1) -> (((~(p1)) -> (p2)) -> (~(p3))), "False"
(p2) -> (((~(p1)) -> (p1)) -> (~(p3))), "False"
(p2) -> (((~(p3)) -> (p1)) -> (~(p1))), "False"
(p1) -> (((~(p2)) -> (p3)) -> (~(p1))), "False"
(p1) -> (((~(p2)) -> (p1)) -> (~(p3))), "False"
(p2) -> (((~(p1)) -> (p3)) -> (~(p1))), "False"
(p1) -> (((~(p1)) -> (p2)) -> (~(p2))), "False"
(p2) -> (((~(p1)) -> (p1)) -> (~(p2))), "False"
(p2) -> (((~(p1)) -> (p2)) -> (~(p1))), "False"
(p1) -> (((~(p2)) -> (p3)) -> (~(p4))), "False"
(p1) -> ((~(~(~(~(p1))))) -> (p1)), "True"
(p1) -> ((~(~(~(~(p1))))) -> (p2)), "False"
(p2) -> ((~(~(~(~(p1))))) -> (p1)), "True"
(p1) -> ((~(~(~(~(p2))))) -> (p1)), "True"
(p1) -> ((~(~(~(~(p2))))) -> (p3)), "False"
(p1) -> ((~(~((p1) -> (p1)))) -> (p1)), "True"
(p1) -> ((~(~((p1) -> (p1)))) -> (p2)), "False"
(p2) -> ((~(~((p1) -> (p1)))) -> (p1)), "False"
(p1) -> ((~(~((p2) -> (p1)))) -> (p1)), "True"
(p1) -> ((~(~((p1) -> (p2)))) -> (p1)), "True"
(p1) -> ((~(~((p1) -> (p2)))) -> (p3)), "False"
(p2) -> ((~(~((p1) -> (p1)))) -> (p3)), "False"
(p2) -> ((~(~((p3) -> (p1)))) -> (p1)), "False"
(p1) -> ((~(~((p2) -> (p3)))) -> (p1)), "True"
(p1) -> ((~(~((p2) -> (p1)))) -> (p3)), "False"
(p2) -> ((~(~((p1) -> (p3)))) -> (p1)), "False"
(p1) -> ((~(~((p1) -> (p2)))) -> (p2)), "True"
(p2) -> ((~(~((p1) -> (p1)))) -> (p2)), "True"
(p2) -> ((~(~((p1) -> (p2)))) -> (p1)), "False"
(p1) -> ((~(~((p2) -> (p3)))) -> (p4)), "False"
(p1) -> ((~((p1) -> (~(p1)))) -> (p1)), "True"
(p1) -> ((~((p1) -> (~(p1)))) -> (p2)), "False"
(p2) -> ((~((p1) -> (~(p1)))) -> (p1)), "True"
(p1) -> ((~((p2) -> (~(p1)))) -> (p1)), "True"
(p1) -> ((~((p1) -> (~(p2)))) -> (p1)), "True"
(p1) -> ((~((p1) -> (~(p2)))) -> (p3)), "False"
(p2) -> ((~((p1) -> (~(p1)))) -> (p3)), "False"
(p2) -> ((~((p3) -> (~(p1)))) -> (p1)), "True"
(p1) -> ((~((p2) -> (~(p3)))) -> (p1)), "True"
(p1) -> ((~((p2) -> (~(p1)))) -> (p3)), "False"
(p2) -> ((~((p1) -> (~(p3)))) -> (p1)), "True"
(p1) -> ((~((p1) -> (~(p2)))) -> (p2)), "True"
(p2) -> ((~((p1) -> (~(p1)))) -> (p2)), "True"
(p2) -> ((~((p1) -> (~(p2)))) -> (p1)), "True"
(p1) -> ((~((p2) -> (~(p3)))) -> (p4)), "False"
(p1) -> ((~((~(p1)) -> (p1))) -> (p1)), "True"
(p1) -> ((~((~(p1)) -> (p1))) -> (p2)), "True"
(p2) -> ((~((~(p1)) -> (p1))) -> (p1)), "False"
(p1) -> ((~((~(p2)) -> (p1))) -> (p1)), "True"
(p1) -> ((~((~(p1)) -> (p2))) -> (p1)), "True"
(p1) -> ((~((~(p1)) -> (p2))) -> (p3)), "True"
(p2) -> ((~((~(p1)) -> (p1))) -> (p3)), "False"
(p2) -> ((~((~(p3)) -> (p1))) -> (p1)), "False"
(p1) -> ((~((~(p2)) -> (p3))) -> (p1)), "True"
(p1) -> ((~((~(p2)) -> (p1))) -> (p3)), "True"
(p2) -> ((~((~(p1)) -> (p3))) -> (p1)), "False"
(p1) -> ((~((~(p1)) -> (p2))) -> (p2)), "True"
(p2) -> ((~((~(p1)) -> (p1))) -> (p2)), "True"
(p2) -> ((~((~(p1)) -> (p2))) -> (p1)), "True"
(p1) -> ((~((~(p2)) -> (p3))) -> (p4)), "False"
(p1) -> (((p1) -> (~(~(p1)))) -> (p1)), "True"
(p1) -> (((p1) -> (~(~(p1)))) -> (p2)), "False"
(p2) -> (((p1) -> (~(~(p1)))) -> (p1)), "False"
(p1) -> (((p2) -> (~(~(p1)))) -> (p1)), "True"
(p1) -> (((p1) -> (~(~(p2)))) -> (p1)), "True"
(p1) -> (((p1) -> (~(~(p2)))) -> (p3)), "False"
(p2) -> (((p1) -> (~(~(p1)))) -> (p3)), "False"
(p2) -> (((p3) -> (~(~(p1)))) -> (p1)), "False"
(p1) -> (((p2) -> (~(~(p3)))) -> (p1)), "True"
(p1) -> (((p2) -> (~(~(p1)))) -> (p3)), "False"
(p2) -> (((p1) -> (~(~(p3)))) -> (p1)), "False"
(p1) -> (((p1) -> (~(~(p2)))) -> (p2)), "True"
(p2) -> (((p1) -> (~(~(p1)))) -> (p2)), "True"
(p2) -> (((p1) -> (~(~(p2)))) -> (p1)), "False"
(p1) -> (((p2) -> (~(~(p3)))) -> (p4)), "False"
(p1) -> (((p1) -> ((p1) -> (p1))) -> (p1)), "True"
(p1) -> (((p1) -> ((p1) -> (p1))) -> (p2)), "False"
(p2) -> (((p1) -> ((p1) -> (p1))) -> (p1)), "False"
(p1) -> (((p2) -> ((p1) -> (p1))) -> (p1)), "True"
(p1) -> (((p1) -> ((p2) -> (p1))) -> (p1)), "True"
(p1) -> (((p1) -> ((p1) -> (p2))) -> (p1)), "True"
(p1) -> (((p1) -> ((p2) -> (p2))) -> (p2)), "False"
(p1) -> (((p1) -> ((p1) -> (p2))) -> (p2)), "True"
(p2) -> (((p1) -> ((p1) -> (p1))) -> (p2)), "True"
(p1) -> (((p2) -> ((p2) -> (p1))) -> (p1)), "True"
(p1) -> (((p1) -> ((p2) -> (p2))) -> (p1)), "True"
(p1) -> (((p2) -> ((p1) -> (p2))) -> (p1)), "True"
(p1) -> (((p2) -> ((p1) -> (p1))) -> (p2)), "False"
(p1) -> (((p1) -> ((p2) -> (p1))) -> (p2)), "False"
(p2) -> (((p1) -> ((p1) -> (p2))) -> (p1)), "False"
(p2) -> (((p1) -> ((p2) -> (p1))) -> (p1)), "False"
(p1) -> (((p1) -> ((p1) -> (p2))) -> (p3)), "False"
(p2) -> (((p1) -> ((p1) -> (p1))) -> (p3)), "False"
(p2) -> (((p3) -> ((p1) -> (p1))) -> (p1)), "False"
(p1) -> (((p2) -> ((p3) -> (p1))) -> (p1)), "True"
(p1) -> (((p1) -> ((p2) -> (p3))) -> (p1)), "True"
(p1) -> (((p2) -> ((p1) -> (p3))) -> (p1)), "True"
(p1) -> (((p2) -> ((p1) -> (p1))) -> (p3)), "False"
(p1) -> (((p1) -> ((p2) -> (p1))) -> (p3)), "False"
(p2) -> (((p1) -> ((p1) -> (p3))) -> (p1)), "False"
(p2) -> (((p1) -> ((p3) -> (p1))) -> (p1)), "False"
(p1) -> (((p1) -> ((p2) -> (p2))) -> (p3)), "False"
(p2) -> (((p1) -> ((p1) -> (p3))) -> (p3)), "False"
(p2) -> (((p3) -> ((p1) -> (p1))) -> (p2)), "True"
(p2) -> (((p2) -> ((p1) -> (p3))) -> (p1)), "False"
(p2) -> (((p3) -> ((p2) -> (p1))) -> (p1)), "False"
(p1) -> (((p2) -> ((p3) -> (p2))) -> (p1)), "True"
(p1) -> (((p2) -> ((p2) -> (p1))) -> (p3)), "False"
(p2) -> (((p1) -> ((p3) -> (p3))) -> (p1)), "False"
(p1) -> (((p1) -> ((p2) -> (p3))) -> (p3)), "False"
(p1) -> (((p2) -> ((p2) -> (p3))) -> (p1)), "True"
(p1) -> (((p2) -> ((p3) -> (p1))) -> (p2)), "False"
(p1) -> (((p2) -> ((p1) -> (p2))) -> (p3)), "False"
(p1) -> (((p2) -> ((p1) -> (p3))) -> (p2)), "False"
(p1) -> (((p3) -> ((p2) -> (p1))) -> (p2)), "False"
(p1) -> (((p2) -> ((p3) -> (p2))) -> (p3)), "False"
(p1) -> (((p1) -> ((p2) -> (p3))) -> (p4)), "False"
(p2) -> (((p1) -> ((p1) -> (p3))) -> (p4)), "False"
(p2) -> (((p3) -> ((p1) -> (p1))) -> (p4)), "False"
(p2) -> (((p3) -> ((p4) -> (p1))) -> (p1)), "False"
(p1) -> (((p2) -> ((p3) -> (p4))) -> (p1)), "True"
(p1) -> (((p2) -> ((p1) -> (p3))) -> (p4)), "False"
(p1) -> (((p2) -> ((p3) -> (p1))) -> (p4)), "False"
(p2) -> (((p1) -> ((p3) -> (p4))) -> (p1)), "False"
(p2) -> (((p1) -> ((p3) -> (p1))) -> (p4)), "False"
(p2) -> (((p3) -> ((p1) -> (p4))) -> (p1)), "False"
(p1) -> (((~(p1)) -> (~(p1))) -> (p1)), "True"
(p1) -> (((~(p1)) -> (~(p1))) -> (p2)), "False"
(p2) -> (((~(p1)) -> (~(p1))) -> (p1)), "False"
(p1) -> (((~(p2)) -> (~(p1))) -> (p1)), "True"
(p1) -> (((~(p1)) -> (~(p2))) -> (p1)), "True"
(p1) -> (((~(p1)) -> (~(p2))) -> (p3)), "False"
(p2) -> (((~(p1)) -> (~(p1))) -> (p3)), "False"
(p2) -> (((~(p3)) -> (~(p1))) -> (p1)), "False"
(p1) -> (((~(p2)) -> (~(p3))) -> (p1)), "True"
(p1) -> (((~(p2)) -> (~(p1))) -> (p3)), "False"
(p2) -> (((~(p1)) -> (~(p3))) -> (p1)), "False"
(p1) -> (((~(p1)) -> (~(p2))) -> (p2)), "False"
(p2) -> (((~(p1)) -> (~(p1))) -> (p2)), "True"
(p2) -> (((~(p1)) -> (~(p2))) -> (p1)), "True"
(p1) -> (((~(p2)) -> (~(p3))) -> (p4)), "False"
(p1) -> (((~(~(p1))) -> (p1)) -> (p1)), "True"
(p1) -> (((~(~(p1))) -> (p1)) -> (p2)), "False"
(p2) -> (((~(~(p1))) -> (p1)) -> (p1)), "False"
(p1) -> (((~(~(p2))) -> (p1)) -> (p1)), "True"
(p1) -> (((~(~(p1))) -> (p2)) -> (p1)), "True"
(p1) -> (((~(~(p1))) -> (p2)) -> (p3)), "False"
(p2) -> (((~(~(p1))) -> (p1)) -> (p3)), "False"
(p2) -> (((~(~(p3))) -> (p1)) -> (p1)), "False"
(p1) -> (((~(~(p2))) -> (p3)) -> (p1)), "True"
(p1) -> (((~(~(p2))) -> (p1)) -> (p3)), "False"
(p2) -> (((~(~(p1))) -> (p3)) -> (p1)), "False"
(p1) -> (((~(~(p1))) -> (p2)) -> (p2)), "True"
(p2) -> (((~(~(p1))) -> (p1)) -> (p2)), "True"
(p2) -> (((~(~(p1))) -> (p2)) -> (p1)), "False"
(p1) -> (((~(~(p2))) -> (p3)) -> (p4)), "False"
(p1) -> ((((p1) -> (p1)) -> (p1)) -> (p1)), "True"
(p1) -> ((((p1) -> (p1)) -> (p1)) -> (p2)), "False"
(p2) -> ((((p1) -> (p1)) -> (p1)) -> (p1)), "True"
(p1) -> ((((p2) -> (p1)) -> (p1)) -> (p1)), "True"
(p1) -> ((((p1) -> (p2)) -> (p1)) -> (p1)), "True"
(p1) -> ((((p1) -> (p1)) -> (p2)) -> (p1)), "True"
(p1) -> ((((p1) -> (p2)) -> (p2)) -> (p2)), "False"
(p1) -> ((((p1) -> (p1)) -> (p2)) -> (p2)), "True"
(p2) -> ((((p1) -> (p1)) -> (p1)) -> (p2)), "True"
(p1) -> ((((p2) -> (p2)) -> (p1)) -> (p1)), "True"
(p1) -> ((((p1) -> (p2)) -> (p2)) -> (p1)), "True"
(p1) -> ((((p2) -> (p1)) -> (p2)) -> (p1)), "True"
(p1) -> ((((p2) -> (p1)) -> (p1)) -> (p2)), "False"
(p1) -> ((((p1) -> (p2)) -> (p1)) -> (p2)), "False"
(p2) -> ((((p1) -> (p1)) -> (p2)) -> (p1)), "False"
(p2) -> ((((p1) -> (p2)) -> (p1)) -> (p1)), "True"
(p1) -> ((((p1) -> (p1)) -> (p2)) -> (p3)), "False"
(p2) -> ((((p1) -> (p1)) -> (p1)) -> (p3)), "False"
(p2) -> ((((p3) -> (p1)) -> (p1)) -> (p1)), "False"
(p1) -> ((((p2) -> (p3)) -> (p1)) -> (p1)), "True"
(p1) -> ((((p1) -> (p2)) -> (p3)) -> (p1)), "True"
(p1) -> ((((p2) -> (p1)) -> (p3)) -> (p1)), "True"
(p1) -> ((((p2) -> (p1)) -> (p1)) -> (p3)), "False"
(p1) -> ((((p1) -> (p2)) -> (p1)) -> (p3)), "False"
(p2) -> ((((p1) -> (p1)) -> (p3)) -> (p1)), "False"
(p2) -> ((((p1) -> (p3)) -> (p1)) -> (p1)), "True"
(p1) -> ((((p1) -> (p2)) -> (p2)) -> (p3)), "False"
(p2) -> ((((p1) -> (p1)) -> (p3)) -> (p3)), "True"
(p2) -> ((((p3) -> (p1)) -> (p1)) -> (p2)), "True"
(p2) -> ((((p2) -> (p1)) -> (p3)) -> (p1)), "False"
(p2) -> ((((p3) -> (p2)) -> (p1)) -> (p1)), "True"
(p1) -> ((((p2) -> (p3)) -> (p2)) -> (p1)), "True"
(p1) -> ((((p2) -> (p2)) -> (p1)) -> (p3)), "False"
(p2) -> ((((p1) -> (p3)) -> (p3)) -> (p1)), "False"
(p1) -> ((((p1) -> (p2)) -> (p3)) -> (p3)), "False"
(p1) -> ((((p2) -> (p2)) -> (p3)) -> (p1)), "True"
(p1) -> ((((p2) -> (p3)) -> (p1)) -> (p2)), "False"
(p1) -> ((((p2) -> (p1)) -> (p2)) -> (p3)), "False"
(p1) -> ((((p2) -> (p1)) -> (p3)) -> (p2)), "False"
(p1) -> ((((p3) -> (p2)) -> (p1)) -> (p2)), "False"
