formula, is_taut_can
~(p -> ((((q -> ~((r -> ((r -> s) -> ((~r -> q) -> p))) -> t)) -> u) -> v) -> (s -> (v -> p)))), False
(p -> (q -> (~((r -> (s -> t)) -> u) -> s))) -> (v -> (~(s -> ~((s -> (u -> v)) -> r)) -> q)), False
(((~p -> q) -> r) -> ((s -> q) -> (((s -> t) -> (~t -> ~u)) -> (((q -> t) -> v) -> p)))) -> r, False
~(p -> q) -> ((~(r -> (s -> t)) -> ~(((~u -> (u -> (u -> p))) -> v) -> r)) -> (u -> ~t)), False
~((((~(((p -> q) -> r) -> (s -> t)) -> ((u -> ~p) -> (u -> (~v -> ~u)))) -> p) -> s) -> r), False
((p -> ((q -> ~r) -> ((r -> ((~~q -> s) -> ~((t -> (u -> v)) -> v))) -> p))) -> r) -> ~q, False
p -> (p -> ~((((((q -> r) -> ~((((s -> s) -> q) -> (r -> q)) -> t)) -> r) -> t) -> u) -> ~v)), False
~((((~p -> (q -> ((~(~~r -> s) -> t) -> p))) -> t) -> u) -> ~((~t -> (v -> u)) -> v)), False
(((((p -> q) -> ((r -> q) -> (((q -> s) -> ((q -> t) -> r)) -> u))) -> u) -> r) -> (v -> ~t)) -> r, False
(~((p -> (q -> ~~r)) -> s) -> (t -> ((((t -> u) -> (s -> p)) -> v) -> p))) -> (s -> (v -> s)), True
~(p -> ((~((q -> ((r -> ((s -> r) -> q)) -> s)) -> t) -> ((t -> (u -> v)) -> p)) -> ~(u -> s))), False
~((~(p -> q) -> ((~((p -> r) -> (q -> ~s)) -> (t -> ~(u -> (p -> s)))) -> v)) -> v) -> s, False
p -> (q -> (r -> (q -> ((((~s -> t) -> ~p) -> (~s -> (q -> ~~u))) -> (v -> ~~s))))), False
p -> ((q -> (q -> (~(p -> ((~~r -> s) -> t)) -> (~s -> (u -> ((~t -> v) -> t)))))) -> p), True
(p -> (~p -> q)) -> ((~(r -> r) -> (s -> (((~s -> s) -> ~~~(t -> u)) -> p))) -> ~v), False
p -> ~(((q -> r) -> s) -> (t -> (((t -> u) -> (q -> ~s)) -> ~((u -> p) -> ((t -> v) -> u))))), False
((p -> q) -> r) -> (((((((~~s -> ~s) -> ~q) -> t) -> (q -> q)) -> ~r) -> s) -> (u -> v)), False
~((p -> (q -> r)) -> ((((s -> (~~t -> (s -> t))) -> ~u) -> (r -> ~~v)) -> (s -> ~u))), False
((~(((p -> q) -> ((p -> ~~(((p -> r) -> ~(s -> t)) -> q)) -> ~u)) -> v) -> v) -> s) -> r, False
(((p -> q) -> ~r) -> (~~(p -> s) -> (s -> (p -> (~(t -> (q -> ~s)) -> (u -> v)))))) -> q, False
(p -> ((q -> r) -> p)) -> ~((~(s -> (((t -> (u -> s)) -> (r -> p)) -> t)) -> p) -> ~(v -> v)), False
~(p -> (((q -> r) -> (((s -> ~(t -> ((~p -> u) -> p))) -> p) -> r)) -> u)) -> ((p -> v) -> u), False
p -> (~((((q -> r) -> q) -> s) -> (t -> ((q -> ((u -> (u -> ~t)) -> v)) -> ~v))) -> (t -> u)), False
((p -> q) -> (~((r -> q) -> s) -> ((t -> ~(~s -> (s -> (r -> s)))) -> (s -> (u -> r))))) -> v, False
(((p -> q) -> (q -> (~r -> ~q))) -> (((~(s -> t) -> u) -> p) -> ((q -> v) -> r))) -> (v -> t), False
~p -> ~(((q -> r) -> ((s -> q) -> (((t -> ~~(s -> u)) -> (t -> ~v)) -> ~r))) -> ~p), False
(((p -> (q -> r)) -> ~s) -> t) -> ((p -> u) -> (t -> ((s -> ~(p -> s)) -> (t -> (~u -> v))))), False
~((~(p -> (~~q -> r)) -> s) -> ((((s -> (t -> ~((s -> u) -> t))) -> q) -> u) -> v)) -> t, False
~p -> (((q -> ~(r -> (((s -> ~~t) -> r) -> u))) -> t) -> ~(~((v -> ~u) -> s) -> s)), False
p -> ~(~(~q -> r) -> ~~(s -> (t -> ((r -> (u -> (p -> p))) -> (((u -> p) -> v) -> v))))), False
((p -> ~(~(q -> (r -> (((s -> s) -> (t -> ~u)) -> ~(p -> t)))) -> s)) -> r) -> (~v -> t), False
(~p -> (q -> (((((r -> (((p -> s) -> r) -> ~t)) -> ~(p -> u)) -> v) -> (v -> t)) -> t))) -> t, False
(p -> q) -> ((~~r -> ((s -> (t -> (u -> (r -> t)))) -> ~q)) -> (u -> ((p -> ~~u) -> v))), False
p -> ((~q -> ((r -> (((((~s -> r) -> t) -> ~s) -> u) -> (u -> s))) -> (r -> v))) -> (u -> r)), False
((p -> q) -> q) -> (r -> (s -> ((t -> (s -> (u -> ((v -> (q -> (v -> v))) -> p)))) -> (v -> ~v)))), False
(((((((~p -> q) -> r) -> ~p) -> (s -> ((r -> t) -> t))) -> ~u) -> s) -> (u -> (q -> v))) -> r, False
p -> ~~(((q -> q) -> ((r -> (s -> ~(s -> (~(s -> t) -> t)))) -> u)) -> (q -> ~(q -> v))), False
(p -> ((~q -> (r -> ((~~r -> (s -> ~(t -> ~u))) -> r))) -> (s -> (~p -> ~s)))) -> v, False
~(p -> ~((q -> ((~r -> ~(~(s -> s) -> q)) -> ~(s -> (t -> u)))) -> v)) -> (t -> ~r), False
((p -> ~(q -> ~~r)) -> ~s) -> (~(t -> ((((~(~r -> t) -> u) -> v) -> u) -> r)) -> r), False
(((p -> (~(q -> ~p) -> p)) -> r) -> r) -> (s -> ~~((((~~~t -> t) -> u) -> v) -> q)), False
~(~p -> q) -> ((r -> ((s -> ~(t -> u)) -> (v -> (t -> u)))) -> ~(((~r -> q) -> p) -> s)), False
((((p -> (((q -> (~r -> s)) -> ~(p -> r)) -> t)) -> (u -> v)) -> (q -> ~r)) -> (v -> v)) -> p, False
~~((p -> ((q -> (r -> s)) -> (~t -> ~(u -> ((s -> q) -> ((s -> ~u) -> v)))))) -> (v -> u)), False
~(~p -> (~(((q -> r) -> s) -> ~t) -> ((u -> r) -> u))) -> (((r -> q) -> p) -> (s -> ~v)), False
p -> ((~(q -> ((r -> (q -> (~s -> ((t -> r) -> ((u -> p) -> ~~~v))))) -> t)) -> s) -> t), False
~(~p -> ((~~q -> (((r -> s) -> t) -> ((u -> s) -> ((r -> (v -> u)) -> ~v)))) -> (p -> v))), False
((p -> (q -> (((r -> (~((r -> ~((s -> ~t) -> u)) -> (p -> q)) -> t)) -> p) -> t))) -> p) -> v, False
(((~(p -> q) -> (r -> (s -> t))) -> (u -> ~~q)) -> (v -> u)) -> (s -> (q -> ((s -> v) -> p))), False
~(p -> ((~((q -> r) -> r) -> (s -> (t -> s))) -> (u -> (~(u -> v) -> ((t -> ~~t) -> p))))), False
(((p -> (~q -> r)) -> ~((((s -> t) -> (r -> (((r -> s) -> p) -> r))) -> ~u) -> s)) -> v) -> u, False
(((~~p -> ((~((q -> r) -> (~s -> t)) -> ~~p) -> u)) -> t) -> (~v -> q)) -> (v -> p), False
(p -> ((((q -> ~(r -> q)) -> (q -> s)) -> t) -> ~u)) -> (((~p -> (t -> r)) -> (v -> u)) -> t), False
p -> (((((q -> r) -> p) -> (s -> (t -> u))) -> (t -> p)) -> (((s -> (u -> t)) -> ~t) -> ~~v)), False
(((((p -> q) -> ~((r -> s) -> ~t)) -> (t -> ((u -> q) -> u))) -> (r -> (~q -> s))) -> q) -> v, False
(((~p -> (q -> (((~r -> (((s -> t) -> u) -> q)) -> s) -> (p -> s)))) -> v) -> (~t -> q)) -> q, False
(p -> ~p) -> (((~(q -> q) -> r) -> (q -> ((r -> r) -> (s -> s)))) -> (t -> ((u -> ~r) -> v))), False
((~(p -> q) -> p) -> ((r -> (~~(r -> (s -> t)) -> ((t -> (~q -> q)) -> ~u))) -> v)) -> q, False
(~p -> p) -> ((q -> (((~(r -> s) -> ~t) -> r) -> (((~(~t -> r) -> u) -> v) -> t))) -> v), False
~(p -> ((~~((p -> ~((q -> (~r -> ~(s -> t))) -> s)) -> (t -> (u -> ~v))) -> v) -> p)), False
~p -> (q -> (r -> (((~s -> ~t) -> ~p) -> ((r -> p) -> ((u -> t) -> ((~v -> v) -> s)))))), True
(((~(~p -> ~(q -> p)) -> q) -> ((~r -> r) -> ~s)) -> (t -> ~s)) -> ~(u -> (t -> v)), False
p -> ((~q -> (r -> (p -> p))) -> ((~(s -> ~t) -> (t -> (~(~u -> p) -> r))) -> (v -> s))), False
(p -> (p -> ((((q -> ~(~~p -> ~(~q -> r))) -> ((s -> t) -> (p -> u))) -> v) -> s))) -> r, False
p -> ((q -> (r -> ((s -> t) -> (~(p -> (~q -> u)) -> ~p)))) -> ((t -> ((v -> s) -> s)) -> u)), False
(p -> q) -> (((((((r -> ((r -> (s -> (t -> s))) -> u)) -> ~t) -> q) -> (s -> t)) -> r) -> t) -> v), False
(((p -> ((q -> ~q) -> (p -> (~(((r -> s) -> r) -> p) -> t)))) -> (p -> r)) -> ~(r -> u)) -> v, False
~((p -> (~p -> q)) -> ((r -> ((q -> ~(((s -> t) -> ~u) -> (~p -> (v -> q)))) -> p)) -> r)), False
p -> (q -> ((((~(r -> (s -> ((q -> ~(~t -> s)) -> u))) -> q) -> ((r -> p) -> q)) -> v) -> q)), True
(p -> (((~(q -> r) -> (~s -> ((((p -> ~t) -> t) -> (t -> s)) -> s))) -> u) -> (q -> s))) -> v, False
~~((((p -> q) -> (r -> q)) -> (s -> t)) -> ~~(~t -> u)) -> (~r -> (~t -> (v -> p))), False
(p -> ~~(~((~(q -> r) -> ~p) -> p) -> ((q -> (~s -> p)) -> ~q))) -> ((t -> u) -> v), False
(p -> (q -> ((r -> r) -> ((~r -> s) -> t)))) -> (p -> (((q -> q) -> (~r -> ~u)) -> (t -> v))), False
(~p -> ~(~q -> (r -> q))) -> ((s -> t) -> (~(((~u -> t) -> q) -> ~~~v) -> ~u)), False
~~((p -> (((q -> (~p -> ~r)) -> ((s -> t) -> ~u)) -> u)) -> ~(s -> t)) -> ~(v -> u), False
p -> ((q -> (((r -> (s -> ((~s -> t) -> ((p -> u) -> ~q)))) -> v) -> u)) -> ((~v -> p) -> r)), False
(((~p -> q) -> (r -> ~s)) -> r) -> (~(~(s -> (t -> (t -> ((u -> ~u) -> q)))) -> t) -> v), True
~((((p -> ~((q -> (r -> q)) -> q)) -> ((q -> (~s -> (q -> s))) -> t)) -> ~(~u -> q)) -> v), False
(((p -> ~~~(q -> ((r -> (s -> ((~r -> r) -> q))) -> (t -> p)))) -> u) -> ~(v -> u)) -> t, False
p -> (q -> (q -> ((q -> (((r -> (s -> (t -> q))) -> ~u) -> v)) -> (s -> ((~u -> ~r) -> r))))), False
p -> (q -> (~q -> (((r -> (((~s -> q) -> t) -> (((u -> (u -> ~p)) -> v) -> p))) -> s) -> u))), True
(((~((~p -> (~q -> (~(r -> s) -> (s -> p)))) -> t) -> u) -> ~v) -> ~(~r -> s)) -> s, False
((p -> ~(~q -> r)) -> ((s -> (t -> p)) -> (u -> v))) -> (((~p -> (~r -> s)) -> s) -> ~u), False
~((p -> ((p -> q) -> p)) -> (r -> ((s -> ~t) -> q))) -> ~((((t -> u) -> (p -> v)) -> u) -> r), False
~(((p -> q) -> r) -> s) -> ~(s -> ((t -> (q -> (~r -> (~u -> (~s -> v))))) -> ~~p)), False
(~p -> (((~q -> r) -> (s -> ((t -> ((~~t -> t) -> (q -> u))) -> ~t))) -> v)) -> (s -> s), True
((((p -> q) -> r) -> s) -> t) -> (~~((p -> (s -> p)) -> ((u -> v) -> ((t -> u) -> s))) -> ~v), False
((p -> q) -> (((r -> s) -> (((((r -> (t -> p)) -> ~r) -> p) -> q) -> p)) -> (u -> (u -> v)))) -> p, False
(~(((~(((p -> q) -> (r -> s)) -> ~q) -> t) -> s) -> (r -> p)) -> p) -> ((u -> v) -> (v -> p)), False
~(p -> ~((((q -> (~((r -> s) -> (~q -> (t -> u))) -> (p -> q))) -> q) -> v) -> (~t -> u))), False
(~p -> ((q -> ((~r -> (r -> ~s)) -> t)) -> (u -> ~u))) -> ((((p -> ~s) -> t) -> t) -> v), False
(((~(p -> (q -> r)) -> ((s -> (t -> ~~(s -> s))) -> u)) -> ~p) -> ((~s -> u) -> v)) -> p, False
(p -> ~(((q -> r) -> (p -> ((~s -> t) -> ((~u -> r) -> (~v -> q))))) -> ~(q -> u))) -> p, False
~(~p -> ~~(q -> (~((~r -> ((~p -> s) -> r)) -> (~t -> u)) -> v))) -> (u -> ~q), True
(p -> q) -> ((~r -> s) -> (((t -> (s -> t)) -> ~~(u -> ((q -> (s -> p)) -> (q -> u)))) -> v)), False
(((p -> ~~q) -> (r -> s)) -> ((t -> u) -> (r -> (~t -> p)))) -> (t -> ((u -> (v -> p)) -> r)), False
(p -> ((q -> (q -> ~(~r -> s))) -> (((t -> s) -> ~s) -> ((r -> r) -> s)))) -> ((p -> u) -> v), False
((p -> ~(q -> (~p -> (((q -> ((r -> s) -> t)) -> u) -> ((v -> (s -> q)) -> ~t))))) -> r) -> r, False
p -> ~((q -> (q -> r)) -> (((s -> (s -> ((t -> (((q -> p) -> t) -> u)) -> v))) -> ~u) -> ~s)), False
(p -> (p -> (q -> (r -> ~~(((s -> t) -> (u -> ~u)) -> r))))) -> ~((u -> ~r) -> (v -> u)), False
p -> ~((((q -> (r -> s)) -> ((t -> ~((((u -> v) -> q) -> ~p) -> (t -> u))) -> s)) -> u) -> r), False
(p -> ((~~q -> ~(r -> ((s -> (r -> t)) -> p))) -> (~~q -> (((u -> s) -> v) -> u)))) -> s, False
(((p -> ((p -> (((q -> (q -> ((r -> s) -> r))) -> ~p) -> s)) -> t)) -> q) -> u) -> (t -> (p -> v)), False
(~(~(((p -> (q -> q)) -> ~p) -> ~~r) -> p) -> (s -> (~(t -> u) -> ~(p -> q)))) -> v, False
((p -> q) -> ~((r -> (s -> t)) -> p)) -> ~~(u -> ((~t -> (s -> (~~~s -> s))) -> v)), False
p -> (((q -> r) -> ~s) -> ((t -> (((((((q -> u) -> p) -> ~s) -> v) -> p) -> s) -> p)) -> ~p)), False
(p -> ((((~(~q -> (r -> ~~(p -> p))) -> s) -> t) -> (u -> (v -> q))) -> (t -> ~p))) -> p, False
((((p -> p) -> q) -> ((r -> s) -> (r -> t))) -> (~~u -> (~t -> (p -> v)))) -> (q -> (p -> t)), False
p -> ~((((p -> ((~((q -> p) -> p) -> r) -> (s -> t))) -> (~u -> ~~v)) -> u) -> (s -> v)), False
p -> ~~~~~(((~(q -> ~(p -> r)) -> s) -> (t -> (~(u -> ~u) -> (p -> q)))) -> v), False
~(~p -> (q -> ((r -> ((((s -> ~(((t -> p) -> r) -> ~~p)) -> u) -> t) -> t)) -> (q -> v)))), False
p -> ((p -> q) -> ((~~r -> s) -> (~(p -> t) -> (((q -> (~t -> (u -> v))) -> ~v) -> q)))), True
~(p -> ~(q -> (~(((((r -> ((p -> r) -> q)) -> (r -> s)) -> t) -> u) -> v) -> v))) -> (p -> q), False
p -> (((((((~q -> r) -> s) -> ~((((~s -> t) -> s) -> ~u) -> p)) -> ~s) -> q) -> v) -> u), False
(p -> ~(~q -> ((~~(r -> ((p -> (s -> (p -> ~p))) -> t)) -> u) -> (v -> (t -> q))))) -> u, False
~(((~p -> ((~~q -> ((q -> ~r) -> r)) -> s)) -> s) -> (t -> (s -> s))) -> (u -> (q -> v)), True
~~(~((p -> q) -> (((~~r -> s) -> ~(r -> ((~t -> u) -> u))) -> s)) -> ((q -> v) -> q)), False
~((p -> ((q -> (((r -> (s -> r)) -> (q -> (r -> ((t -> u) -> s)))) -> (u -> t))) -> ~v)) -> ~t), False
(p -> ~(((~q -> (((~~r -> (s -> p)) -> s) -> r)) -> (t -> ~(u -> v))) -> p)) -> (r -> p), False
~p -> (((q -> (~r -> q)) -> ~(~(((~q -> (r -> ((s -> t) -> s))) -> r) -> u) -> t)) -> v), False
p -> ~((~~(p -> ((q -> r) -> (~r -> s))) -> ~((~p -> (t -> ~u)) -> (t -> u))) -> v), False
((~(p -> q) -> ~r) -> (q -> (((~s -> ~(~s -> (t -> (r -> (q -> u))))) -> u) -> v))) -> t, False
(((p -> p) -> ~(q -> ((((r -> s) -> ~(q -> ~t)) -> (u -> ((v -> s) -> t))) -> t))) -> q) -> s, False
(p -> (q -> ((~r -> s) -> ~t))) -> ((~(q -> (((t -> ~u) -> r) -> v)) -> (~v -> s)) -> p), False
((p -> p) -> ((~~q -> (~r -> r)) -> s)) -> (~(t -> u) -> ~~(((~p -> t) -> v) -> p)), False
p -> (((p -> ((q -> (((((r -> p) -> q) -> q) -> ((~s -> q) -> t)) -> u)) -> q)) -> u) -> ~~v), False
(p -> (((~q -> (((((((r -> (p -> p)) -> s) -> p) -> q) -> q) -> p) -> t)) -> s) -> u)) -> (v -> v), True
p -> ((q -> ((p -> ((r -> (~(((r -> ~s) -> s) -> s) -> ~t)) -> (u -> v))) -> v)) -> (r -> q)), False
p -> (q -> ((r -> s) -> ((s -> ((~t -> (p -> (~u -> p))) -> (v -> q))) -> ~~(~q -> v)))), True
(~(p -> ~q) -> (r -> (s -> t))) -> ((u -> (~(~p -> v) -> ~((u -> u) -> r))) -> (u -> r)), False
(p -> q) -> ((~r -> (~s -> t)) -> ((q -> (s -> (u -> ~(((v -> p) -> t) -> t)))) -> (s -> t))), False
~p -> ~((q -> ~(r -> (~((s -> s) -> (~(r -> (t -> q)) -> p)) -> ~t))) -> (~u -> v)), False
~((p -> ~(~((~q -> ~r) -> (s -> (t -> u))) -> (((r -> r) -> v) -> (p -> ~v)))) -> ~q), False
(p -> ((~((((((q -> ~q) -> r) -> r) -> (~p -> s)) -> ~t) -> t) -> u) -> ~q)) -> ~~v, False
p -> ~(((q -> ~r) -> r) -> (s -> ~((((~(~s -> r) -> (t -> (u -> v))) -> r) -> s) -> q))), False
~p -> ((q -> (r -> ((s -> p) -> (t -> s)))) -> ~(s -> (u -> ((r -> ~p) -> (v -> (t -> p)))))), False
(p -> ((q -> p) -> r)) -> (s -> (((t -> t) -> ((s -> ~t) -> ~~(u -> (v -> (u -> q))))) -> v)), False
((p -> (p -> ~(((~(q -> ((r -> s) -> t)) -> p) -> p) -> ~~((q -> ~r) -> t)))) -> u) -> v, False
p -> ((q -> (~(((p -> r) -> s) -> (t -> (p -> t))) -> u)) -> ((p -> v) -> (t -> ((u -> p) -> p)))), True
((p -> q) -> (((r -> ~r) -> s) -> t)) -> ((r -> (s -> ~(p -> ~(s -> u)))) -> ((t -> v) -> t)), False
p -> ~(((q -> r) -> (s -> (r -> ((t -> t) -> (((u -> ((~v -> v) -> u)) -> ~v) -> r))))) -> s), False
(((~p -> (q -> q)) -> p) -> (r -> ((s -> (t -> ((~p -> ~~u) -> ~v))) -> (u -> r)))) -> t, False
((p -> (q -> r)) -> (r -> ~((s -> (r -> t)) -> ((u -> (v -> v)) -> ((q -> t) -> p))))) -> ~~p, False
~((p -> (~q -> ((r -> (((s -> s) -> ((((t -> u) -> r) -> q) -> r)) -> ~u)) -> q))) -> v) -> s, False
((p -> ((q -> ((r -> (s -> ((r -> t) -> ((p -> q) -> q)))) -> ~~(u -> t))) -> v)) -> ~u) -> q, False
(p -> q) -> (((~((r -> (s -> ~t)) -> (p -> r)) -> (u -> (q -> r))) -> v) -> ((p -> s) -> ~t)), False
~(((p -> (q -> r)) -> (s -> ((s -> (q -> t)) -> ~(s -> (u -> ~((t -> (q -> s)) -> v)))))) -> q), False
~~((((p -> q) -> r) -> (((s -> ~t) -> (~(u -> (~p -> (r -> (u -> s)))) -> r)) -> p)) -> v), False
(p -> ((((q -> r) -> s) -> (t -> ((~((~~u -> v) -> v) -> ~u) -> t))) -> s)) -> (~s -> r), False
p -> ((~((q -> p) -> ~r) -> (~(q -> p) -> (s -> (t -> (u -> ((q -> v) -> (t -> s))))))) -> p), True
~~(p -> q) -> ~(r -> ~~~~(((s -> ~((s -> t) -> (u -> ~u))) -> p) -> (v -> u))), False
p -> (((q -> (~(r -> p) -> ((~((~s -> t) -> r) -> ((u -> t) -> t)) -> p))) -> (v -> q)) -> t), False
~(((p -> ~((((~~(q -> ~(~r -> ~(p -> s))) -> (s -> t)) -> r) -> t) -> u)) -> v) -> t), False
p -> ((~p -> (~(~~(q -> ((~(r -> (s -> ~~t)) -> ~u) -> p)) -> v) -> ~q)) -> v), False
p -> (((p -> (((q -> (p -> (q -> ((r -> q) -> ~r)))) -> s) -> ~t)) -> u) -> ~((s -> v) -> s)), False
p -> ~(q -> ((r -> (q -> ~((((~s -> ~~q) -> (t -> (s -> r))) -> (r -> u)) -> r))) -> v)), False
(~~(~(((p -> (~(q -> r) -> q)) -> (s -> t)) -> u) -> ((p -> t) -> ~(s -> v))) -> r) -> r, False
(p -> q) -> (q -> ((((r -> ((p -> s) -> t)) -> r) -> p) -> ((u -> u) -> ((t -> (u -> ~v)) -> u)))), False
(p -> q) -> (r -> ~(r -> ((s -> (t -> ~((u -> ~(~v -> v)) -> (s -> t)))) -> (~v -> t)))), False
~((~p -> ~~((q -> ((r -> s) -> (t -> u))) -> (((~q -> s) -> (v -> t)) -> ~~s))) -> u), False
(p -> (((q -> (r -> (((s -> (t -> ~(u -> ~q))) -> s) -> ~t))) -> v) -> t)) -> ((s -> u) -> v), False
((~(p -> q) -> ((r -> (s -> (p -> (~(r -> ~s) -> (~t -> ~s))))) -> u)) -> ~t) -> ~v, False
~(((p -> (q -> ~~r)) -> ((s -> s) -> (t -> t))) -> (~s -> (((~u -> t) -> (s -> v)) -> p))), False
(((p -> ~p) -> ~(q -> r)) -> ((~s -> t) -> ((s -> (((t -> s) -> (u -> p)) -> u)) -> s))) -> v, False
p -> (~q -> (q -> (((r -> (s -> s)) -> ((r -> t) -> (~((u -> r) -> (v -> r)) -> ~v))) -> s))), True
p -> ~(q -> (q -> ((((r -> ~(s -> ((q -> s) -> t))) -> r) -> u) -> ~(~(q -> q) -> ~v)))), False
p -> (q -> (~r -> ~(s -> ~((t -> ((q -> ((p -> ((u -> u) -> q)) -> v)) -> (v -> t))) -> p)))), False
((p -> ~q) -> ~(r -> (((q -> s) -> ~~s) -> t))) -> ((u -> (v -> ((p -> v) -> u))) -> ~v), False
~(((p -> q) -> ((r -> (s -> t)) -> s)) -> u) -> (~(~v -> p) -> (((q -> ~~s) -> u) -> s)), True
~(p -> p) -> ~(q -> ((~p -> r) -> ~(~p -> (~(s -> (t -> s)) -> (~(u -> v) -> r))))), True
((~(((~p -> q) -> (r -> s)) -> t) -> u) -> r) -> (~(u -> ((p -> u) -> ~v)) -> (v -> ~s)), False
~(~(p -> (q -> (r -> r))) -> ~(((s -> (p -> ((q -> t) -> ~u))) -> ~s) -> (v -> q))) -> r, True
~(~p -> ((((q -> (q -> r)) -> (s -> t)) -> ((~q -> (p -> s)) -> ~((t -> q) -> u))) -> ~v)), False
(p -> ((~(q -> (~r -> s)) -> t) -> ~((t -> ((~u -> (~(r -> s) -> u)) -> p)) -> v))) -> p, False
~((((p -> q) -> (r -> p)) -> ~((s -> t) -> (~u -> p))) -> (t -> (~q -> ((~t -> t) -> v)))), False
p -> (q -> (q -> ~(~r -> ((s -> (p -> ((q -> (~~(t -> r) -> t)) -> s))) -> ~(u -> v))))), False
((p -> ~q) -> ~((q -> ((r -> (~(~(s -> q) -> t) -> q)) -> ~r)) -> (q -> (q -> u)))) -> v, False
((p -> q) -> ((r -> s) -> (((~p -> ~r) -> ((t -> (p -> q)) -> (r -> (p -> q)))) -> ~u))) -> v, False
(~((((p -> q) -> ~~(~~(r -> (~s -> (p -> t))) -> u)) -> p) -> ~(v -> u)) -> u) -> r, False
p -> ((((q -> (~r -> ((s -> ~t) -> ((u -> v) -> s)))) -> v) -> (~(s -> r) -> t)) -> (q -> t)), False
~~(p -> (((q -> ~r) -> ((s -> s) -> r)) -> (~(~(~t -> u) -> t) -> t))) -> ~(v -> t), False
((p -> ((((q -> (p -> r)) -> ((~r -> r) -> s)) -> (t -> t)) -> ((p -> u) -> p))) -> ~v) -> ~s, False
~((p -> (((~(~q -> (r -> s)) -> (~~s -> (p -> ~t))) -> u) -> ~(p -> (v -> s)))) -> u), False
~~((p -> q) -> q) -> ((r -> ((~(s -> (~t -> (u -> t))) -> ~p) -> (v -> (v -> t)))) -> u), False
(p -> q) -> (~(((~(~q -> ~r) -> s) -> (t -> ~((s -> q) -> (t -> u)))) -> (q -> p)) -> v), False
p -> ((q -> ~~q) -> (((r -> s) -> ((s -> t) -> t)) -> ((~(u -> ~u) -> (s -> v)) -> ~r))), False
(p -> q) -> (((~r -> r) -> (s -> ((q -> t) -> (~p -> (q -> ((u -> q) -> (~t -> t))))))) -> v), False
p -> (q -> ((~(q -> (r -> ((s -> t) -> r))) -> p) -> ((r -> (u -> ((t -> v) -> u))) -> (v -> v)))), True
(p -> (~((((q -> (r -> ~((s -> r) -> ~(t -> t)))) -> ~p) -> (u -> v)) -> u) -> u)) -> ~q, False
~(p -> (~q -> r)) -> ((~s -> (~((r -> t) -> (t -> ~(q -> (u -> v)))) -> (u -> u))) -> r), False
p -> (((~p -> q) -> (~(r -> (p -> r)) -> (((~s -> (~(t -> ~u) -> q)) -> v) -> q))) -> p), True
p -> (~((q -> (r -> ((s -> ~(~((t -> ~s) -> ((q -> ~t) -> u)) -> p)) -> t))) -> v) -> s), False
(p -> (~(p -> (((((q -> ~r) -> p) -> s) -> ((t -> (p -> u)) -> t)) -> (~u -> r))) -> v)) -> u, False
~(((((p -> (q -> ((r -> ~s) -> t))) -> (r -> q)) -> (p -> ~r)) -> ((~~s -> u) -> u)) -> v), False
p -> ((((((q -> p) -> ((r -> ((~~s -> r) -> p)) -> ~p)) -> (t -> (u -> t))) -> v) -> s) -> r), False
~(~p -> q) -> ~((r -> (q -> (~r -> ~~r))) -> (~(s -> ((t -> u) -> q)) -> (v -> r))), False
(~~(((p -> (q -> (r -> ~q))) -> q) -> (s -> t)) -> p) -> (u -> ((~(q -> ~s) -> v) -> s)), False
~((~p -> ((~(q -> ((r -> s) -> (p -> t))) -> u) -> s)) -> (s -> v)) -> (p -> ((p -> r) -> r)), True
p -> ((q -> ~(r -> (~(s -> ~q) -> ((((r -> (t -> u)) -> r) -> (r -> (v -> t))) -> t)))) -> t), False
~(p -> (((q -> ~((((r -> s) -> ((~t -> u) -> (s -> ~v))) -> ~(t -> p)) -> u)) -> u) -> r)), False
(p -> (q -> (q -> (r -> ((~s -> ~(((((q -> t) -> r) -> ~~u) -> u) -> q)) -> v))))) -> ~s, False
((p -> p) -> ~q) -> (r -> ((s -> (t -> ~s)) -> (u -> (v -> ~(p -> (v -> ~~(q -> p))))))), False
~(p -> (p -> q)) -> ((~r -> s) -> ((t -> ~(((u -> ((q -> r) -> t)) -> t) -> t)) -> (v -> r))), False
~(p -> ((((q -> ~~r) -> s) -> ((s -> ((((~(t -> p) -> ~t) -> u) -> r) -> v)) -> u)) -> t)), False
(~p -> (~(((~(q -> r) -> r) -> s) -> r) -> t)) -> (~(((r -> u) -> ~u) -> (v -> u)) -> v), True
(((~~p -> ~(p -> q)) -> ~(((r -> r) -> s) -> (~t -> u))) -> u) -> (v -> ((s -> r) -> u)), False
p -> (((q -> r) -> s) -> ((r -> (((r -> s) -> t) -> ~(((q -> u) -> (p -> (q -> v))) -> r))) -> r)), False
(p -> q) -> (((((p -> r) -> ((r -> ~s) -> t)) -> u) -> q) -> (s -> (q -> (~(~v -> r) -> u)))), False
(~p -> q) -> ~(~~((r -> (s -> (t -> p))) -> ((~p -> s) -> (u -> (~~u -> p)))) -> v), False
(p -> q) -> (~(p -> (r -> p)) -> (((((r -> s) -> t) -> u) -> ~~(t -> (r -> (t -> v)))) -> t)), True
((p -> q) -> ~r) -> (q -> (~(s -> (~t -> u)) -> (q -> (((((q -> v) -> r) -> s) -> p) -> t)))), False
~~(p -> (q -> ((r -> (s -> (p -> r))) -> ((p -> r) -> (~q -> t))))) -> (((p -> u) -> p) -> v), False
