formula, is_taut
p -> (p -> (q -> (((~q -> q) -> r) -> (r -> (s -> (t -> p)))))), True
~p -> (~((p -> q) -> (r -> (q -> s))) -> (p -> ~~~t)), True
~(p -> ((p -> q) -> r)) -> ~(~s -> (t -> ~(~s -> s))), False
p -> (q -> ((((r -> ~(q -> ~p)) -> ~s) -> r) -> ~~t)), False
~p -> ~(p -> (((q -> ~(r -> ((s -> t) -> q))) -> s) -> s)), False
(~((p -> p) -> ((p -> q) -> ~(~(r -> s) -> r))) -> t) -> s, False
~(~((~p -> q) -> ~(q -> (q -> (r -> ~p)))) -> (s -> t)), False
(p -> (~(q -> q) -> (~~(~r -> ~s) -> (r -> t)))) -> s, False
((p -> ((q -> ~(q -> (q -> (r -> q)))) -> (s -> q))) -> p) -> t, False
(p -> q) -> (r -> (p -> ((~s -> (p -> (t -> s))) -> (t -> p)))), True
~p -> (q -> (((((p -> p) -> ((r -> s) -> q)) -> r) -> t) -> p)), False
~((p -> (q -> (r -> s))) -> (~r -> ((r -> ~(r -> q)) -> t))), False
(~p -> q) -> (((~(r -> s) -> (~s -> t)) -> q) -> (p -> q)), False
~(~((p -> q) -> (p -> r)) -> (r -> ~(q -> (q -> (s -> t))))), False
p -> ~(q -> (((~~(r -> ~s) -> r) -> s) -> ~(p -> t))), False
~((~p -> (p -> ~~q)) -> (r -> (~~~s -> (q -> t)))), False
~(p -> ((q -> r) -> ((q -> (s -> ~t)) -> ~t))) -> (r -> p), True
(((p -> ~~(q -> (r -> (~s -> s)))) -> ~t) -> s) -> ~p, False
(p -> (~(~(p -> q) -> r) -> r)) -> (p -> ~(s -> (t -> t))), False
~p -> ((~((q -> ~r) -> (p -> s)) -> ((t -> r) -> q)) -> t), False
~~(p -> (p -> ((q -> r) -> ((~(q -> ~s) -> ~q) -> t)))), False
((p -> q) -> ~~r) -> (((s -> p) -> ((t -> ~s) -> r)) -> p), False
p -> ((~q -> (r -> (q -> (s -> (t -> s))))) -> ~(r -> ~s)), False
(((p -> ~q) -> ~((q -> r) -> r)) -> (~s -> (s -> s))) -> t, False
(p -> ((((~q -> q) -> q) -> ~((q -> r) -> ~s)) -> t)) -> p, False
(p -> q) -> ((r -> s) -> (((q -> ~(q -> q)) -> s) -> (t -> r))), False
p -> (q -> (q -> ((r -> ~s) -> ((t -> ((s -> q) -> t)) -> s)))), False
p -> (~q -> ~~((q -> q) -> (r -> (((s -> t) -> t) -> r)))), True
~~(p -> ~((p -> (p -> q)) -> r)) -> (q -> (q -> (s -> t))), False
~p -> (((q -> ((r -> q) -> (s -> (~s -> ~t)))) -> s) -> s), True
~~~((p -> (q -> ~(~r -> s))) -> ((p -> (t -> s)) -> s)), False
p -> ((((~p -> ~(q -> (r -> ~s))) -> (q -> p)) -> t) -> r), False
(p -> q) -> ((~r -> ((s -> ~r) -> (~q -> p))) -> (q -> t)), False
~((p -> ((~(~q -> ~q) -> r) -> ~p)) -> (r -> (s -> t))), False
((p -> (((p -> ~(q -> q)) -> r) -> s)) -> ((r -> r) -> t)) -> r, False
(~(~p -> ((q -> p) -> (r -> (s -> (~r -> t))))) -> q) -> t, False
(~p -> p) -> (~~(((q -> r) -> q) -> (~~s -> t)) -> r), False
(((p -> (q -> r)) -> (r -> (~(~s -> s) -> r))) -> ~t) -> q, False
