formula, is_tautology

~(p v q) v ((q & q) v ((((~r v q) v s) & ~p) & t)), False

~(~p & ((~(q & r) v (~~s & r)) v ((t & q) & t))), False

(p & (~(~~(((q v r) & s) v (t & t)) & s) & t)) & r, False

(~p & (~(q v ~r) v ~s)) v (~q & ((t v p) v q)), False

~((p v ~(q & q)) v ~((p & ((q v r) v (s & s))) v t)), False

p & (((((q v (r v s)) v t) v s) & r) & (p & (~r v p))), False

p & ~~((((q & r) & s) v (t v s)) & (~s & (p v q))), False

p & (~(q v (q v (((r v p) v s) v ((s & t) & s)))) & q), False

((p & q) & (r v ((q & ((r v p) & ~q)) & (s & t)))) & t, False

((p v ((q & p) v (~~r & s))) v ((q & t) & s)) & ~p, False

p & ((q v ~r) & ((p v s) & (r v (((t v q) & t) & s)))), False

((p v q) & ((((~r v s) v q) & t) & ((s & q) v q))) & r, False

(p v ((q v (r v ~s)) & (r v ((t & ~r) v ~t)))) v t, False

((p v p) & ~(q v (r & q))) & (((q & s) & (t v s)) & t), False

~((((p v ~(q v r)) & ~(s & (t v t))) & (q v s)) v s), False

(p & ((q v ~(~q v p)) v r)) & ((~q v s) & (t & q)), False

(((p v q) & ((~r & r) v s)) & (p & q)) v (q v (q v t)), False

p & ~((~~~~~((q & p) v (r v s)) & s) & ~t), False

~(((p & (~~(q v ~r) & q)) v s) v (t & ~s)) & p, False

~((p v (q v q)) v ~((r & ((p v ~~~s) & q)) & t)), False

~p & ((q & ~r) & ((~r v (s & ((r & p) v t))) v t)), False

p v (q & (((r v ~((s v s) & r)) v t) & (~~q & p))), False

(p v ((~q & (((q & r) & ~p) v s)) v ~(t v q))) v s, False

~((((p v q) v ~(r v ((s & r) & t))) & ~(q v t)) & s), False

(~((p & (q v r)) v (~(s v (s v s)) & ~t)) v r) & s, False

((p & ((q & r) & q)) v r) v (((q v s) & (~q & t)) v q), False

~(p v ~((q & (~r & q)) v (s & (~~~t v ~r)))), False

p v (((~(p & p) & p) v (q v (((r & r) & p) & s))) & t), False

((((((p v q) & (r v q)) v (p & s)) v p) & q) v ~r) & t, False

~(p v ((q v r) & (s & t))) & ((((s v r) & q) & p) v t), False

(p v (~q v ((p & p) & (r v (s & (t v q)))))) & (q & p), False

(p & q) v (((r & ~((~s v q) v (~t & r))) v r) & s), False

(~((p & p) v ((p v (p v ~q)) v r)) v s) & ~(t & r), False

((p & (q & p)) & (((r & p) v ~r) v (~~p & s))) v t, False

(p & (q v ((~r v (s & (t & t))) v q))) & (r v (t & s)), False

p & ((q & ((r & ~(r v ((s & q) & r))) v (r v q))) v t), False

((~~p v ((q v r) & (~r v (q & q)))) & r) & (s & t), False

p v (((~(q v (r & ~((r & ~p) v s))) v t) v q) v r), True

~((~p & ((p & q) v (r v s))) & (t & ~(s & r))) & p, False

~(~(p & (q & (r & (~s v (r & r))))) v (q v (q & t))), False

(p v q) & ((r & s) & (((r v q) & (~p & (r & s))) v t)), False

~(p v q) & ((~(((q & r) v (p v ~s)) & r) & p) & t), False

p & ((~(((q & p) v (~(q & r) & ~p)) & q) & s) v t), False

p & (~(~q v (~((r & s) & ~(~q v t)) & p)) & t), False

((~p v q) v r) v (q & (((~s & (r v p)) v t) v ~t)), False

(p v (q & ~q)) v (p v (r v (~~(p v s) & (t v q)))), False

(p v p) & ((p & (q v (r & (s & q)))) & ((s v t) v ~p)), False

(~(((p & (((q v r) & (r v p)) & s)) & p) v s) & t) & p, False

~(p v ~(((q & (r v q)) & ~s) v ((t v (p v r)) & t))), False

((((((p & (q & r)) & r) v s) v r) v (t & r)) v ~s) v p, True

((~(p & ~q) v (r & p)) v r) v ((~r & p) & (s v t)), False

((p v (((q & r) v ((q & ~p) & s)) v (p v t))) v s) v q, False

p & (((((q & q) & (r v p)) & (s v r)) v (r v ~r)) v t), False

(p v (~(q & ~(r & r)) v (r v ((s & ~s) & r)))) & t, False

~((((p & q) & (p & (r v (~~~r & ~s)))) v t) v r), False

(p & (((~q v r) & s) & q)) v ((t v s) & (q v (s & p))), False

(p & ~q) & (r & (q & (q v ((s & p) v ((t & q) & q))))), False

((p v (q & (~(r v r) v p))) v (s & t)) & ~~(r v r), False

(p & p) v ((~q v (p & r)) & (~(s & (p v ~t)) & t)), False

~p v ((((p v q) v ~(r & s)) v s) & ((p & ~t) & r)), False

p v ~((p v (q & (r & s))) & (p v (p v ~(q v ~t)))), True

(p & (((((q v r) v q) & (s & p)) v r) v t)) v ~(q v r), False

~p & ~((q v q) & ((r & (((s v q) & s) & p)) v ~t)), False

p & ((((q & q) & r) v s) v ~(((p v t) v (p v p)) & t)), False

(p & (q & ~(r v ((s v (t v ~q)) & (~s & p))))) & t, False

(p v (q & r)) & (((r v s) v ~t) v (((t & p) v r) v q)), False

(p & ~((q v (r & q)) & (q v ~~(p v s)))) & (t v q), False

(p & q) & (((~q & ~(r & s)) & ~(~t v s)) & ~p), False

(p & ((q & ((((r v (q & r)) & s) v q) v t)) v p)) & ~r, False

(p v q) & ((((~(((p v r) v p) v r) & s) & r) & t) v p), False

p & ((q v r) & ((~s v (t v (((q v s) & p) & p))) & q)), False

((~(p & q) v (r v ((q & q) v s))) & ((p v r) & q)) & t, False

((p v ((q v q) & (((r v (s v ~q)) v s) & t))) & q) & t, False

~(((((~p v q) & r) v q) v ~(s v t)) & ((t & s) & t)), False

(p v ((q & ((r & (s & (q v (q & ~r)))) v t)) & t)) v p, False

p & (~q v (((r v s) & ((p v (s v (t & r))) & t)) v p)), False

((p & q) v (~(r & s) & ((q v (r v s)) & ~~t))) v r, False

~(p & ((q & ~(~r v (q v (q & r)))) & ~~s)) & t, False

(p & q) v ((((q & r) v s) v ~((s v t) v ~s)) v ~p), False

p v ((~q & (r & ((p & (s & q)) v q))) v ((t & s) & t)), False

(p & ((q & (((r v (r v q)) & r) v ~s)) v (t v p))) & p, False

~(~~~p v (q & (r & ~(((q v r) v s) v (t & r))))), False

~((p & q) v ((r v (((s & q) v q) v t)) & (s & (t & q)))), False

(p v ((q v ((r v s) v t)) v q)) & ~(r v ((q & q) v s)), False

(p v q) v (r v (s v (~(t v s) v (r & (q v (q & t)))))), False

~p v ((~(~(q & (r & q)) v ~s) v ~t) & (r v t)), False

~(((p & ~~(q v r)) & ((q v s) v s)) v ~r) v ~t, False

~((p v (~(((q v p) & p) & (r & s)) & ~(s & r))) v t), False

p v (~(q & ((~(~(r v s) & r) & t) v (t & t))) & p), False

((p v ((~((p & p) & (q v q)) v p) v q)) & (r v s)) & t, False

~~(p v (((q v r) v ~(r & ((s & p) v (t v q)))) v p)), True

((p v q) & ~((~r & ((q v ~r) & s)) & q)) v (t v s), False

(((p v ~(((q v (r v q)) v p) v s)) & ~~q) v t) & t, False

((p v q) & (r v ((r & s) & (~((r v s) & t) & p)))) v p, False

((~(p & q) v r) & ((s v p) & q)) v ~(s v (t v ~r)), False

(((p v p) & q) v (r v (r & (p & (~~s v t))))) v ~r, True

((p & (((q v (p & (r & ~s))) & t) & s)) & t) v (s & r), False

(p & (q & r)) & ((s v ((s v t) v ~~q)) & (~p v r)), False

(p & q) & ((q v q) v (((r v s) v ~r) v ((r v p) v t))), False

~p & ((((q & r) & (~(s & t) v t)) v r) v (t & ~q)), False

p v ((((q v r) v (~(s & s) & (q v (q v q)))) & t) & s), False

~(p & ((~~(q & r) v p) v (~s v ((p v s) v ~t)))), False

~(~p & ~(~~q v (((~r & (s v r)) v ~t) & q))), False

p v ((((~(q & r) & ((s v q) v s)) v (q & t)) v q) & p), False

((p v (q v (((~~~p & p) & r) & r))) & (s v r)) v t, False

~((p & q) v (r & (((p & r) v (p & s)) & s))) v (t & r), False

((p & (q v (r v q))) v s) & (((s & t) v ~t) v (q & p)), False

~(p v (~((q v (r v s)) v t) v p)) v ((r & t) & ~p), False

p v ((q & r) v (((q v (s v ((q v t) & ~q))) & r) & t)), False

(p & q) v (r v (p v (~(q v (s & (s v (s v p)))) & t))), False

p & ((((~(q v (r v (p & r))) & (s & p)) v t) v r) v s), False

p & (p v ((q v (p v ~p)) & ((r v ((s & s) & t)) v p))), False

((p & (q v (r v ((s v r) & t)))) v ((q & ~q) v t)) & s, False

~(p & (~((p & (q v r)) & p) & ((s & s) v ~(t & q)))), False

((p v q) & ~q) & (((r & s) & (s v (p & t))) & (t & s)), False

p v ((((q & r) v ((p v r) & r)) v (~s & t)) v (r & t)), False

(p & (((~q & (r & r)) & p) v s)) & ((s & t) v (s v r)), False

((p & (p v q)) v (r & ((r v r) & ((~p & r) & s)))) v t, False

p & (~~(q & r) & ~((((r & ~p) v s) v ~t) v r)), False

p v ((~((q & ~r) & (s v q)) v t) v ((q v t) & ~t)), True

((~((~p & q) v ((~q v r) v (p & s))) & t) & r) v q, False

((p v (q v r)) v ~(((s v s) & ~t) & s)) v (~s & t), False

(p & q) v ~((r v ((s v t) & (p v ((p & s) & t)))) v t), False

~(((p & (q & ((r & r) & q))) v (p & s)) & (q v (t v p))), False

((((p & q) & (r v r)) v ((~s v s) & ~t)) & q) & ~q, False

((p v ~(q v ((((r v ~s) v t) & p) & q))) & ~p) & s, False

(~p v (((q & r) v ~(q v ~q)) v ((r & s) v r))) v t, False

(p & p) v (~(q v ~((q v r) v ~(s v (s & r)))) & t), False

(p & (((q & ~r) & s) & ~(p & r))) v (q v (s & ~t)), False

(((p v q) v r) v ~~r) & (((s & p) & (t v ~s)) v p), False

~(((p & q) v (p & q)) v (~r v (((q & s) & s) & ~t))), False

~(((p v (q v (p v (r & (s v q))))) & t) v (t v (s v t))), False

p & (~q v (r v (~r v ((~~s & t) v (~s & s))))), False

(((((p & q) & ~(q & ~~r)) v s) & t) & ~~q) & t, False

((p v (~q v (~r v ~s))) v (q v r)) & ((q & t) & p), False

(p v (p & (q v r))) & (~~p & ((p v s) v (t v ~s))), False

(p v (~q & ~(~(q & r) v (((p & s) & s) v q)))) v t, False

(p & ~~(~q v (r & (p v s)))) v ~(t & (p v ~p)), False

(p & (~((~q & (~r v s)) v s) & (q v (r & s)))) v t, False

(p & (~p v ((q v q) v r))) & ((r & (s v t)) v (s v r)), False

~((((p & (q v ~r)) & (q & (~s v (p v r)))) & t) v p), False

p v (((q & r) v r) v (((s & (s v s)) & p) v (~q v t))), False

(~(p v (p v q)) v (((q v ((r & s) v p)) & q) v q)) & t, False

~(((p v q) & (r & q)) & (s & (~(r v ~(p v t)) v r))), False

(p v q) & ~((r & ((~s v s) v p)) v (q v (~q v t))), False

((p v (q v ~q)) & r) v (((p & (s v (t & p))) & t) & q), False

(p & (q & ((p v r) & ~~(((p v ~r) & s) v t)))) v s, False

p & ((((p & q) & (r & (r v (s & r)))) & (s v ~q)) & t), False

((p v ((~(p v q) v (r v q)) & (q & s))) & (p v s)) & t, False

(p v q) v (((r v (q v ((r v (r v ~s)) v t))) v p) & s), False

~(~((p v ~((q & ~r) v s)) v (~q & s)) v (t v r)), False

((p & ((q v (r v r)) & (s v (p & s)))) & t) & ~(p & p), False

(((p & ~p) v (((~q v r) v s) & (s & t))) & ~r) v q, False

~(~(p v ~q) & (p & r)) & (((s v p) v q) v ~~t), False

p & ~((((q v (p & (((r v r) v s) v p))) v r) & t) v t), False

((p & (~(q & ((r & s) & q)) & r)) v (r v (t & t))) v q, False

(p v (~((q & p) v (((q v r) & s) & r)) v p)) v (q v t), False

p & (~((p v q) & (r & ((q v s) & q))) & ((t & p) v t)), False

(p v q) v ((~~(r v s) v (~p & t)) & (r & (t & s))), False

p v (((q & r) v s) v ~((s v q) & (r v (p & (t & p))))), True

(p v (((q v (~p v p)) v r) v ~s)) & ((~t & s) & p), False

(((p & q) & p) v (((r & p) & ~~~s) v (p v p))) & t, False

~((p v ((q & (~r & (s & (s v r)))) & (~t & r))) & q), False

(p & (~~q v (p & (~r & s)))) v ((r v (q & q)) & t), False

~(p v (q & (r v (q & (~~(((s v p) v t) v r) v p))))), False

p & ((q v (p & ((r v ((q & s) v ~(r v s))) & t))) & q), False

p v ((q & (r & s)) & (q & (((s & t) & t) v ~(t & r)))), False

~(~p & (((p & (q v q)) v r) & (((~r & s) & p) & t))), True

p v (((p v (q & p)) & q) & (r & ~((~~s v t) v p))), False

((((p & ((q v r) v s)) v s) & ~(s v s)) & (r v p)) & t, False

((p & (((((q & q) v p) & r) & (s v ~p)) & t)) v p) v q, False

(p v ((q v q) & (r v s))) v (((~(t v q) v r) v r) v s), False

((p v q) & (r & s)) & (((~t & (p & t)) & p) & (t v p)), False

~(~p v ((((q v r) v s) v t) v (t & r))) v ~(t & t), False

p & ~(((q & (~r & (q v s))) v t) v (s v (q v ~p))), False

(((p & ((q v p) v r)) & (s v r)) v q) v ((p v ~t) & s), False

~((~(p & p) & ((q & ~((r & s) & p)) v q)) & (p & t)), True

(p & q) v (q v (r & ((r v p) v ((~s & (q v s)) & t)))), False

(~(p v ((~q & r) & (s & t))) v r) v (t & ~(t v t)), False

(p v ((q v (r & (s v (((p & t) v r) v ~r)))) & q)) v t, False

p & (((((p v q) v r) & (s & r)) v (t v ~(s v q))) v t), False

(p v (q & ((~q v (((r & s) & ~p) v t)) & ~t))) v p, False

p & (q v (~(r & ((~q v r) v (s & ~t))) v (r v p))), False

p & ((q & ~(~((~r & p) v ~~~s) & ~t)) v s), False

(p & (q & (~q v (p v q)))) v ((~r & r) & (~s v t)), False

(((p v (q v r)) & r) v (p & ~(q v (s & t)))) v (s v s), False

(((p v (((q & r) v s) & r)) & (q v t)) & (~r & r)) & t, False

(p & (((~(q & r) v (~s v t)) v (q v ~q)) v q)) & t, False

((((p & p) & (p v q)) v (~r v s)) v ((r & p) v t)) v q, False

p v ((p & q) & (((r & (p v p)) v (s v t)) v (~t v r))), False

~((p v q) & ~((q v r) & (q v ~(((q & s) v r) v t)))), False

p v ((~(((p & q) v (r & (q & ~p))) & s) & r) v ~t), False

~((p & (q & (~~(r v q) v (s & t)))) v (t & t)) & s, False

((((p & ((p & (q v (q & p))) v ~r)) v s) v q) v t) & t, False

~(p & ~(((q v r) & r) & s)) & ~~((r v ~p) v t), False

p v (~q v ((r v (p & q)) v (~s v ~(q v (q v t))))), False

~~(p v ((((((q & q) & ~r) & s) & t) & t) & ~~p)), False

(~p v (q & ~(r v (((s v ~~~q) v q) v s)))) v t, False

(~p v (p & p)) v (((p & p) & (q v ((r & q) & s))) v t), True

~(p v ~((q & ((q v p) & q)) & r)) & ((~p & s) & t), False

~((~p v (((q & p) v (q & p)) & ~r)) v (s & t)) v r, False

p v (((~(p & q) v (q & r)) & (s & ((p v t) v t))) v r), False

((p v (q v r)) v ~(q & r)) v (s & (r & (~t & ~p))), True

~~p v ((q & r) & ~(s v (q v ((r v (t & p)) & q)))), False

p v (~~(q & ((~q & r) & (s & r))) v (p v (t & q))), False

((((p v p) v q) v r) v ((~s v (q v q)) v r)) v (t v r), False

p v (((q v p) v ~(r & (q v (s v s)))) v (q v (t & s))), False

((p v (q & (~(q v ((r v s) & s)) & q))) v t) v (t v s), False

(~p v (q & (p & (p & q)))) & (((r & s) v q) & (t v t)), False

p & ((((p & q) v r) & s) v ((p v q) v ((s v t) & ~r))), False

(p & q) v ((((q & (r & q)) v ~(~s v t)) & ~t) & r), False

((((p v p) & q) & r) & (~s & s)) v (~(t v s) & ~r), False

p & ((q v ((q & q) & r)) v ~(~~p v (s v (r v t)))), False

p v (q & (((((r v (q & s)) & p) v t) & ~(s & r)) & s)), False

(p & (((q v p) & r) v ~s)) v (t & ~(r & ~(t v p))), False

((((p v ((q & r) v p)) & (s v ~(q v t))) v s) v t) v p, False

((p & (((p v ((q & p) v (r v s))) & q) v ~t)) v q) & r, False

~(((p v (q v (r & ((s v q) & q)))) v (p v t)) v r) & s, False

p v ((~q & ~((r v (q & (p v (s v q)))) & t)) v ~s), False

(p & q) v ((~((r & p) v ~(q & ~q)) v s) & ~~t), False

(((~p & q) v (r v ~(r v q))) v (s & ~t)) & ~~t, False

((p v ((q v r) & ((s & p) v p))) v t) v ((s & t) v ~p), True

p & ((~q v (q v ~(((~(r & s) v r) & t) & t))) v p), False

~(p & ((~(~q & r) v p) v (~s & (t & ~s)))) & r, False

((((p & ~(q v ~~r)) & q) & s) v q) & ((p v t) v r), False

(p v (q v q)) & ((r & ((r v s) & (~(t v s) v t))) & t), False

(p & (~(q & ((r v s) v t)) v (q & (t v r)))) v (q v s), False

((p & (q v ~r)) v ~~~q) & ~~(~r & (s & t)), False

(((~((p & q) & r) v ~s) v s) v (q & (~p & t))) v r, True

((p & ((((p & (q v r)) & s) & t) v ~s)) & (s & t)) v r, False

(((~(p & (q & (r v p))) v s) v ((s & t) v s)) v r) v r, False

(((((~p v q) v r) v (q & ((p v r) & s))) v t) & p) & s, False

(~p v ~((q & (~((p & r) & r) & (p & s))) & t)) v q, True

((p & ~q) v (~(r & (s & (t v ~q))) v p)) v (t v q), False

((p v ~q) v r) & (p & ~(((s & (~p & p)) v r) v t)), False

p v ((((~q & p) & r) v ((~p & ~s) & t)) & (p & p)), False

(((p v q) v p) & ((r & ~(((s v t) & r) & t)) v r)) & q, False

(((p & q) & r) & r) v (((s & (r v ~~p)) & t) v ~p), False

(p v ~(q v r)) & ((~(~p v s) & ~(~p v t)) v r), False

~~~~(((p & q) v r) v ((~s & (~t v q)) v ~s)), False

p v ((~(~~q & (q & r)) & s) & (p v ~(~t & t))), False

((p v (((p v q) v ((r v s) v (p & t))) v q)) & ~r) v q, False

((p & p) v (p & ((q & r) v (s & ~r)))) & (q & (t & q)), False

(p & ((q & (r v p)) & (~r & (p v (~r & s))))) & ~t, False

(((p v (q v (r v (s & r)))) & t) v p) v ((~p v p) v q), True

p v (~(q & r) & (s & ((~((~t v t) v s) & r) & p))), False

(p & (((p v q) v (r v (s v s))) & ~(r v q))) v (t v t), False

~(p & (q & ((r & (p & ~(~s v p))) v (~r v ~t)))), False

(((p & q) v ~r) & (~~(p & q) & ((s & t) v q))) & p, False

~p & (~q v (((r v ~(s & r)) v (q v r)) & (s & t))), False

(p & (q v (r & ~(p v s)))) & ((~~t & t) v (p v r)), False

p v (q & ~(~r & (~~((q & (s & q)) v t) & ~q))), False

(p v ((q & ((~r & (s v ~s)) v s)) v (~t & q))) & p, False

((p & q) v (r & r)) v ~((p v ((s v (r & t)) v t)) v r), False

(((p v (((p & ~q) & r) v (s v q))) & t) v s) & (p v r), False

p v (~(q v q) & (r & (~~s & ((p & (t v p)) v t)))), False

((p v ~(q & (r & s))) & ~((t & t) & q)) & (~q & r), False

p v (((q v ~~((r v ~~~s) v s)) & (s v s)) v t), False

(((p v q) v (~~(~r v s) & ((q v s) v p))) & p) & t, False

p & (((~q & (~r v (p v s))) & ~~~t) & (r & t)), False

~~(~p & (((q & ~(r & s)) & r) v (r v t))) & ~s, False

p v (((q v (~r v (q & s))) & (r & t)) & ((r & p) v p)), False

(p & (((((q v (r & r)) v s) & t) v p) & s)) v (p v ~r), False

~((~(p & ~((q & r) v p)) & s) & ~~(r v (t v s))), False

(p & (q v ~q)) v (((r & q) & s) v ((s v (s & r)) & t)), False

((p & (((p v (q & ~~(r & s))) & q) v ~q)) & q) v t, False

p & ((p & ((q & r) v ~~~((p v s) v t))) & (r & p)), False

(p v q) & ~(r v (s v ((r & t) & (((p v s) & s) v q)))), False

p & (q v ((r & ~(~((s v (~r v q)) v r) v t)) v r)), False

(((~p v q) & ~q) v (q v ~~(r & (s v q)))) v ~t, False

(p v p) & (p & (((q & p) & (~((q v r) v s) & t)) v p)), False

((p & ~(~q v ~(r & (~s & p)))) v t) & (~r & s), False

p v (q v ((q v q) & (~q v ((q & ((q v r) & s)) & t)))), False

(~p v q) v ((((q & ~((r & ~s) & t)) & s) v q) v s), False

~(((p & q) v (q v (r & ((s & (q & ~~t)) v s)))) v t), False

p & (~q v ((((((p v r) & p) v s) & (t & s)) v s) v t)), False

(((p v ~q) v ((r & s) & (r & ~p))) v r) & (p & ~t), False

((p v (q v (p v ~(r v ((p v p) & (s v s)))))) & t) & q, False

((~p & ((q & (~r v s)) & ~r)) & (~t v r)) v ~t, False

p v ((((q v r) & s) v (r & r)) & (s & (~~t v ~r))), False

~((~(p v (q v ~~r)) v (p v ~q)) v p) v (s & t), False

(p & ((q v (p v p)) v ((~(q & r) v r) & (s & q)))) & t, False

((((p v q) v (r & (~r & ~r))) & s) v t) v ~~~s, False

(p v ((q & (r & ((q & (~q & (s & s))) & s))) & t)) & s, False

p v ((((q v r) v s) v (q & (~t v ~r))) v ~(r v s)), True

~(p & (q & (((r v ((p v r) & (p v r))) & s) & (t v p)))), False

((((p & (q & ((r v s) v ~s))) v t) & q) v q) & (p & t), False

p v (((q & p) v r) v (((~p & (s & ~s)) & p) & ~t)), False

((p & (q v ~((((r & s) v ~p) & q) & r))) & ~s) & t, False

(p & ((~(q v r) & ~s) & (p & (t v ~r)))) & (s v p), False

(((p & q) v r) v (s v (r & ~r))) v ((t v (t v r)) & t), False

~((~p v (q v ~((r & (s v s)) & (t v r)))) & ~~t), False

((p & p) v (p v ((~(q v r) v ((q v s) v t)) v t))) v t, False

(~p v (q v (r v r))) v ((~s & r) & ((~p v t) v t)), False

(p v (q & ((p & r) & s))) v (~(t & r) & (r v (t & p))), False

((p v (q & (((~p v r) v (s v (t v p))) v q))) v t) v q, False

p & (((~q v ((r & s) & t)) v s) & ((p & (p v t)) & r)), False

~(p v q) v (~(~p & ~r) & (s & (q v (~t & s)))), False

p & (q & ((q & ((~(r & s) & (t v (s & s))) & s)) v p)), False

((p v (~q & p)) v r) v ((r & s) & (q v ((t v s) & q))), False

~~(((p v (q & (q & (r & (s v t))))) v t) & r) v ~r, False

p & ((((q & ((r v (~s v r)) v t)) & q) & ~~t) & r), False

(p & ((((q & ~~r) v (p & q)) v s) & q)) & (~t & t), False

((p & p) v q) v (((p & (r & r)) & ((~s v t) v q)) & t), False

(((p & q) & (((~p & r) v (r & p)) v s)) & q) & (t & p), False

p v (p v ~(((q v ~r) v (r v p)) & ~(~~s v t))), False

p v ((q v ~q) & ~((r v (s & (~s v (r & t)))) & p)), True

p & (~((((q & (r v (s v (t & r)))) & q) v p) v p) & p), False

((((p & (q & (r v r))) & q) & q) v s) v (~~t & ~q), False

(((p v q) v ~p) v ((r v ~(~(p v r) v r)) & s)) & t, False

(~p v q) v (((r v ~q) v (s & (t & p))) & (~s & q)), False

~((((p v (~q v ~q)) v r) & (s & s)) & q) & (t & r), False

((((~(~(p v q) v (r v q)) v ~r) v r) & r) v s) v t, False

p & (((q v r) & ~q) v (s v ~(~t & (t v ~~r)))), False

~((~(p v ~(q & (r & s))) & (p & (t v (q v t)))) v t), False

((p & (q & ((((r & ~s) & q) v (s v t)) v p))) v s) v s, False

(p v ~q) v (((~~r v (q & (s v (r & q)))) v s) v t), False

(p & q) v (((r v (s & s)) v (t v ((~q v t) v p))) v q), True

((~(((p v q) & r) v (s & p)) & r) & ~~t) v (r v q), False

p v (~q & ~(r & (s v (((r v q) v ~q) & (s v t))))), False

~p & (((~(q v (r v ~p)) v (s v p)) & (s & t)) & q), False

(p v (~q & (r v ((p v (s v q)) v ~~t)))) v (s v s), False

(((((p & q) v r) v s) & ~(q v (q & s))) v r) & (t & r), False

(p v q) v (r v (~((~s & (t & ~~q)) & s) v ~t)), True

(((((p v (((q v r) v s) & t)) & q) v p) & r) & t) v ~s, False

(p & q) & (r & ~(~s v (~q v (t & ((p & r) & t))))), False

~(p & (((q v ~q) v ((r v ~s) v q)) v (r & (t & p)))), False

(~p & p) & (q & ((~~q & (((r v s) v q) & r)) & t)), False

(((p & p) v q) & (q v ((r & (~q & (s v p))) & p))) & t, False

~((p & (p v (q v ((~~r & (p & s)) v (t v t))))) v r), False

(((p v ~q) & q) & (r v (p & ~((r v q) v s)))) & ~t, False

p & ((q v ~r) & (((p & (s v ~t)) & ~(p v s)) & r)), False

((p & ((((q v (r v ~~p)) v ~s) & t) v r)) v t) v q, False

p & (~((q & ~r) & ~(((p & r) v (p & s)) v t)) & s), False

(~(p v (((((q & r) v s) & (q v p)) v t) v q)) & r) v q, False

~(((p v q) & ~((r & (r v (p & q))) v (~q & s))) & t), False

p v ((~q & ~~((q & ~r) & s)) v (q & (~t v q))), False

~~~(((p & q) v r) & ((~~s & q) v ((p v t) v t))), False

(p & (q v (p & (((r v (s v ~p)) & (t & r)) & s)))) & r, False

(p & (~((q v q) v p) & (p & r))) v (~(s & s) & ~t), False

(((p v (q v r)) v s) & ((p v q) & (p v (~p v t)))) v q, False

(p v ~((q v ~r) v (q v s))) v (~(t v p) v ~~p), False

p & ((~(p v q) & (r & (~~(p & s) & r))) & (t v s)), False

(((p v ~(q v r)) & (s & s)) & (p v r)) & ((t v s) v r), False

((p v (q & q)) v (r & ((((s v t) v ~s) v q) & r))) v t, False

~~(~p & ((p & q) v (((r & ~r) v ~s) v (t v p)))), False

(p v q) & ((r v s) & ((q v (t v r)) v (p & ~(t v q)))), False

(~p & ~~((q & q) & ~r)) & (p v (~s & (p & t))), False

(p v ((q & (((r & s) v ~~(t & ~s)) v t)) & r)) v s, False

(~p v ((p v ((p v q) v r)) & ~q)) & (~s & (t & t)), False

(p & ~q) & (p & (r v ((s v (t & r)) v ((p & s) v r)))), False

p & (~((q v ~(p & (r v (~(p v s) v t)))) & p) & t), False

(p & ((q v (q v (~(r v (q & s)) & r))) v (t v r))) v s, False

(p v ((((p & q) & r) & ((q v r) & q)) & ~s)) v (s & t), False

(p v (q v q)) & (((r v (s & ~p)) & q) v (p & (s & t))), False

~~(p v (((q v r) & s) v ~((~t & ~q) v (p v q)))), False

(~p v ~(~(q & q) v ((r v r) v (r v (s v s))))) v t, False

((p v q) v (p & r)) v (p v (q v ((q v ~s) & (q & t)))), False

p & (~(q v ((r & p) & (q v ~s))) & (~~~s v t)), False

((((p v q) v ((r v q) & q)) & p) v (q & (q v ~s))) & t, False

((p & ~((q v (r & q)) & ((q v s) v t))) & (t v q)) & s, False

~~(p v q) & (((~q v r) v (q & s)) v (q v (t & q))), False

(p & q) & (q & (r v ((p & (s v ((q v r) & ~t))) & s))), False

(((p & p) v q) v (r v s)) v (p & ((~~~t & s) v p)), False

(((p v ~q) & (~p v (r & s))) & ~r) & ((q v s) v t), False

~~(~p v ~((q & (r v (s v t))) & ((s v q) v ~p))), False

~(p & ~~((q & r) & ~~s)) & (q & (s v (t & q))), False

~~(p & ((q & p) & ((r v (s v ~(t & (p & r)))) v q))), False

~(~~p v (q & ((r v (r & (~s & t))) v (~p v p)))), False

p & ((((q & ((r v ~s) & (t & s))) v (p v p)) v r) v s), False

(p & (~q v ((r & ~(((q v s) v p) & t)) & p))) v ~s, False

(~(((p & q) v r) v ~s) v (((p & t) & p) & p)) v ~s, False

~(p & (((q & r) & s) & (t & ~(s v t)))) & (~t & p), False

(p & (~(q & r) v (s & (r & q)))) v ((s v ~~q) & t), False

~(~p & (q & (r v ((p v ~(p v s)) & p)))) & (s v t), False

((p v q) v r) & (((p & r) v p) v ((s v p) v (r & ~t))), False

~(((p v ~q) v ((r & s) & ~t)) v (p v ((q v r) & q))), False

